t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t6959	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.93E-05	0.008879959	0.03882268	0.06419701	0.0785128	0.07819275
t6960	0.06263109	0.04426652	0.020809354	0.001619534	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6961	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.94E-05	0.007888633	0.039380517	0.070415296
t6962	0.08676676	0.08729241	0.07181565	0.046053264	0.020611407	0.001459049	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6963	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.51E-05	0.007286396
t6964	0.040305078	0.07233925	0.09051223	0.090286486	0.07243289	0.04723724	0.020273779	1.06E-03	0.00E+00	0.00E+00	0.00E+00
t6965	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6966	1.76E-05	0.005466786	0.03212506	0.06284047	0.08350898	0.08141505	0.06657729	0.043637056	0.017714463	0.000857762	0.00E+00
t6967	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6968	0.00E+00	0.00E+00	0.00E+00	0.006073947	0.04255648	0.08284187	0.10465655	0.10503288	0.08221603	0.050484184	0.018628858
t6969	0.000713973	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6970	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.004699725	0.033952788	0.066482924	0.085534	0.083545975	0.06334992
t6971	0.038814195	0.013693905	3.64E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6972	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.002519128	0.022881754	0.04678566	0.062096465
t6973	0.058880154	0.042744696	0.025107738	0.008129627	2.39E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6974	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.003338241	0.028825924
t6975	0.062076617	0.082775354	0.08091697	0.06461379	0.038908005	0.014192489	2.77E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6976	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6977	0.0015457	0.017046563	0.039338134	0.050704457	0.051086005	0.040010072	0.0247819	0.01025644	1.76E-04	0.00E+00	0.00E+00
t6978	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6979	0.00E+00	0.00E+00	0.002766788	0.02214518	0.0511764	0.0695118	0.068100914	0.05357772	0.032270778	0.010535529	1.13E-04
t6980	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6981	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.001183565	0.013553607	0.03220471	0.041900586	0.038295843	0.027640853	0.012895243
t6982	0.003773229	4.86E-05	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6983	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.001920788	0.017686311	0.044247773	0.05720193	0.056476388
t6984	0.044608586	0.02694104	0.007893505	6.03E-05	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6985	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.001314816	0.012771093	0.03227801
t6986	0.040174466	0.03563153	0.026358817	0.01406951	0.003410562	4.53E-05	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6987	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.000607828
t6988	0.009724709	0.028267065	0.041259196	0.041964825	0.03412375	0.018481696	0.004176061	2.31E-05	0.00E+00	0.00E+00	0.00E+00
t6989	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6990	0.00E+00	0.001751386	0.020791497	0.053852342	0.07480349	0.07847917	0.064225435	0.039463148	0.009779085	0.00E+00	0.00E+00
t6991	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6992	0.00E+00	0.00E+00	0.00E+00	0.000324369	0.005368916	0.01730138	0.025238791	0.023700746	0.016716683	0.007881139	0.001693115
t6993	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6994	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.000674333	0.008822272	0.025528185	0.038687672	0.039979387	0.032680854
t6995	0.019111935	0.004627503	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6996	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.000246651	0.004696179	0.017080683	0.023753898
t6997	0.024013113	0.018750438	0.010926813	0.002506743	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t6998	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.06E-04	0.009377979
t6999	0.022743296	0.03591513	0.037939206	0.030152071	0.015748551	0.00320152	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7000	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7001	6.25E-04	0.014518915	0.038817428	0.056951925	0.05576505	0.041289743	0.020439832	0.003188305	0.00E+00	0.00E+00	0.00E+00
t7002	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7003	0.00E+00	0.00E+00	4.31E-04	0.01351128	0.038540408	0.05952623	0.06376406	0.050293937	0.02815892	0.004620328	0.00E+00
t7004	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.74E-17	6.73E-17	6.72E-17	6.72E-17
t7005	6.71E-17	6.71E-17	6.70E-17	6.70E-17	1.02E-05	0.002060103	0.009866718	0.01613675	0.015928542	0.009864416	0.003330024
t7006	0.000354949	6.65E-17	6.64E-17	6.64E-17	6.63E-17	6.63E-17	6.64E-17	6.63E-17	6.63E-17	6.63E-17	6.63E-17
t7007	6.63E-17	6.62E-17	6.62E-17	6.62E-17	6.62E-17	6.62E-17	1.49E-05	0.003204529	0.013850907	0.021282796	0.021599784
t7008	0.014306005	0.005929989	0.00046907	6.62E-17	6.62E-17	6.62E-17	6.62E-17	6.62E-17	6.63E-17	6.63E-17	6.63E-17
t7009	6.63E-17	6.63E-17	6.63E-17	6.62E-17	6.62E-17	6.62E-17	6.62E-17	6.62E-17	5.42E-06	0.002721798	0.012088026
t7010	0.02032767	0.021770988	0.015559857	0.006176075	0.000577456	6.62E-17	6.63E-17	6.63E-17	6.63E-17	6.64E-17	6.65E-17
t7011	6.65E-17	6.65E-17	6.65E-17	6.65E-17	6.65E-17	6.63E-17	6.63E-17	6.63E-17	6.64E-17	6.63E-17	2.16E-06
t7012	0.002513028	0.012666545	0.021795256	0.025221396	0.018809075	0.008099613	0.000766098	6.63E-17	6.64E-17	6.64E-17	6.64E-17
t7013	6.65E-17	6.66E-17	6.66E-17	6.66E-17	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7014	0.00E+00	5.61E-05	0.009690347	0.035577536	0.055764575	0.058861457	0.045290492	0.023834681	0.003288031	0.00E+00	0.00E+00
t7015	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7016	0.00E+00	0.00E+00	0.00E+00	4.91E-05	0.008132584	0.026681682	0.03861495	0.038783044	0.029202024	0.015109857	0.001919073
t7017	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7018	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.12E-05	0.002978827	0.010997413	0.020765727	0.024027973	0.021334244
t7019	0.012714545	0.001491485	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7020	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.61E-05	0.006758682	0.028010782	0.047481205
t7021	0.05107505	0.041069187	0.021076	0.002572156	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7022	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.59E-05	0.00642525
t7023	0.027655043	0.04614683	0.0510409	0.042158794	0.022369953	0.002448704	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7024	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7025	1.08E-05	0.005906354	0.027299065	0.045770824	0.04902889	0.038932323	0.01944606	0.002153751	0.00E+00	0.00E+00	0.00E+00
t7026	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7027	0.00E+00	0.00E+00	0.00E+00	0.005992202	0.027308928	0.047375143	0.051890172	0.042891778	0.021723995	2.41E-03	0.00E+00
t7028	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7029	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.003894039	0.02073066	0.03836871	0.03976973	0.030418783	0.014470054
t7030	0.001568435	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7031	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.004667247	0.0252945	0.04433258	0.04833963
t7032	0.038494226	0.020516641	0.002186238	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7033	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.003257709	0.01909962
t7034	0.0338037	0.038722053	0.03050343	0.01419248	0.001274678	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7035	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7036	0.002872425	0.01793598	0.034627844	0.040847264	0.03267237	0.017712615	0.001839005	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7037	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7038	0.00E+00	0.00E+00	0.004796073	0.025002057	0.04616307	0.052016903	0.040961284	0.020432554	0.001953163	0.00E+00	0.00E+00
t7039	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7040	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.002722423	0.016958335	0.033563554	0.03790118	0.030511891	0.01374944	0.001204553
t7041	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7042	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.004305545	0.024415921	0.04515829	0.051743973	0.04108207
t7043	0.020591218	0.001964349	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7044	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.003954189	0.022751693	0.043945093
t7045	0.049852103	0.03938371	0.019817175	0.001864615	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7046	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.003784418
t7047	0.024077049	0.04424032	0.05050644	0.04056286	0.019659456	0.001817014	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7048	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7049	0.00E+00	0.003078834	0.019616144	0.03742275	0.040757436	0.030874347	0.014917994	0.001431607	0.00E+00	0.00E+00	0.00E+00
t7050	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7051	0.00E+00	0.00E+00	0.00E+00	0.001691999	0.012564764	0.025231378	0.030045766	0.023766445	0.010526787	0.001043996	0.00E+00
t7052	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7053	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.003039842	0.021284245	0.043534324	0.05112617	0.040735606	0.020026524
t7054	0.002036556	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7055	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.003133016	0.023201453	0.04728237	0.056339942
t7056	0.04504942	0.021376127	0.001971812	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7057	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.002288516	0.019958144
t7058	0.04249144	0.04860277	0.036743373	0.017197039	0.001638882	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7059	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7060	0.001904301	0.014768858	0.031137092	0.03594866	0.02926739	0.014861151	0.001748161	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7061	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7062	0.00E+00	0.00E+00	0.001251858	0.011590013	0.025448313	0.029094564	0.023058435	0.009953056	0.001086251	0.00E+00	0.00E+00
t7063	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7064	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.001047903	0.009549744	0.022448484	0.026678367	0.020979512	0.010279012	0.000971924
t7065	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7066	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00179386	0.01664122	0.036580108	0.042498246	0.03340962
t7067	0.017085757	0.00190563	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7068	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.002044756	0.017140066	0.03681637
t7069	0.04396761	0.034499325	0.016619464	0.001499046	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
t7070	0.00E+00	0	0	0	0	0	0	0	0	0.000647603	0.013047566
t7071	0.0366074	0.057439074	0.06062847	0.045762457	0.020197209	0.002524305	0	0	0	0	0
t7072	0	0	0	0	0	0	0	0	0	0	0
t7073	0.000698109	0.015125271	0.04134958	0.062680446	0.06298057	0.046742417	0.022571594	0.002759137	0	0	0
t7074	0	0	0	0	0	0	0	0	0	0	0
t7075	0	0	0.000763917	0.015143057	0.041993782	0.062849	0.06399068	0.04735137	0.02152092	0.002574623	0
t7076	0	0	0	0	0	0	0	0	0	0	0
t7077	0	0	0	0	0.000594575	0.010965973	0.02921808	0.044157002	0.046262223	0.03220333	0.014085176
t7078	0.001722933	0	0	0	0	0	0	0	0	0	0
t7079	0	0	0	0	0	0	0.000293963	0.006407243	0.019721013	0.033230845	0.03328788
t7080	0.024014343	0.011497257	0.001352553	0	0	0	0	0	0	0	0
t7081	0	0	0	0	0	0	0	0	0.000529599	0.011045697	0.03521255
t7082	0.05630748	0.06041071	0.049258295	0.026074316	0.004208292	0	0	0	0	0	0
t7083	0	0	0	0	0	0	0	0	0	0	0.001153931
t7084	0.018427875	0.05057057	0.07447026	0.076155975	0.05948394	0.029060084	0.004794638	0	0	0	0
t7085	0	0	0	0	0	0	0	0	0	0	0
t7086	0	0.001001718	0.014637778	0.04089619	0.060002282	0.06305296	0.051484577	0.02557573	0.004291696	0	0
t7087	0	0	0	0	0	0	0	0	0	0	0
t7088	0	0	0	0.001150853	0.015889624	0.04526541	0.06690571	0.06904537	0.05263136	0.026801025	0.004258005
t7089	0	0	0	0	0	0	0	0	0	0	0
t7090	0	0	0	0	0	0.001042277	0.014876786	0.042506658	0.06463958	0.06697631	0.054083876
t7091	0.029736675	0.005296159	0	0	0	0	0	0	0	0	0
t7092	0	0	0	0	0	0	0	0.001398649	0.018781297	0.047751676	0.07189893
t7093	0.073876515	0.05715218	0.030606017	0.005855197	0	0	0	0	0	0	0
t7094	0	0	0	0	0	0	0	0	0	0.001254755	0.015312455
t7095	0.041093905	0.061233874	0.06629588	0.054546148	0.028017117	0.005582374	0	0	0	0	0
t7096	0	0	0	0	0	0	0	0	0	0	0
t7097	0.001571641	0.016051313	0.03718386	0.052515958	0.05529103	0.044658404	0.025239568	0.004954008	0	0	0
t7098	0	0	0	0	0	0	0	0	0	0	0
t7099	0	0	0.001923751	0.02146652	0.05583663	0.0825236	0.08536674	0.067301214	0.036778677	0.007801805	0
t7100	0	0	0	0	0	0	0	0	0	0	0
t7101	0	0	0	0	0.001941198	0.021264523	0.053282052	0.076378204	0.07706262	0.05845529	0.03292754
t7102	0.007445521	0	0	0	0	0	0	0	0	0	0
t7103	0	0	0	0	0	0	0.002239686	0.021779548	0.0561438	0.083773516	0.087909415
t7104	0.0698308	0.03943772	0.008969244	0	0	0	0	0	0	0	0
t7105	0	0	0	0	0	0	0	0	0.002432708	0.021268163	0.04969125
t7106	0.07196109	0.0749313	0.058926996	0.034732535	0.008615203	3.19E-05	0	0	0	0	0
t7107	0	0	0	0	0	0	0	0	0	0	0.002717812
t7108	0.020555766	0.048352625	0.070355356	0.07256502	0.059967685	0.03618615	0.009602529	5.61E-05	0	0	0
t7109	0	0	0	0	0	0	0	0	0	0	0
t7110	0	0.002569119	0.021193394	0.053293098	0.07866451	0.080967374	0.061128896	0.03647701	0.009147896	7.35E-05	0
t7111	0	0	0	0	0	0	0	0	0	0	0
t7112	0	0	0	0.003513139	0.027963921	0.06786793	0.0986168	0.10254655	0.08239591	0.04867408	0.013901345
t7113	1.29E-04	0	0	0	0	0	0	0	0	0	0
t7114	0	0	0	0	0	0.003690186	0.028256122	0.06586576	0.09415066	0.098067835	0.07647051
t7115	0.0458245	0.014076591	0.000181515	0	0	0	0	0	0	0	0
t7116	0	0	0	0	0	0	0	0.003254606	0.028931888	0.067491606	0.09709162
t7117	0.10138548	0.07921676	0.047800127	0.015456127	0.000260027	0	0	0	0	0	0
t7118	0	0	0	0	0	0	0	0	0	0.002504126	0.021006726
t7119	0.04823092	0.06964224	0.07865744	0.0637348	0.040025204	0.013960419	0.000319146	0	0	0	0
t7120	0	0	0	0	0	0	0	0	0	0	0
t7121	0.003508721	0.029909316	0.07161383	0.10053691	0.10548388	0.08218591	0.048432935	0.014844055	0.000348908	0	0
t7122	0	0	0	0	0	0	0	0	0	0	0
t7123	0	0	0.003932322	0.027858084	0.058763683	0.07770021	0.075238556	0.057974685	0.03239776	0.010266883	0.000346672
t7124	0	0	0	0	0	0	0	0	0	0	0
t7125	0	0	0	0	0.002035504	0.024284674	0.0640246	0.08964803	0.09518403	0.07668345	0.04447191
t7126	0.015266391	0.00060491	0	0	0	0	0	0	0	0	0
t7127	0	0	0	0	0	0	0.00507126	0.031932548	0.06879891	0.09564989	0.10231198
t7128	0.082715996	0.04923637	0.01729065	0.000871788	0	0	0	0	0	0	0
t7129	0	0	0	0	0	0	0	0	0.004508146	0.032997984	0.07204605
t7130	0.098203875	0.10284445	0.0825701	0.04865186	0.016955866	0.001165266	0	0	0	0	0
t7131	0	0	0	0	0	0	0	0	0	0	0.00437671
t7132	0.029873442	0.0640276	0.08845859	0.0930451	0.074651	0.045331083	0.017081546	0.001324389	0	0	0
t7133	0	0	0	0	0	0	0	0	0	0	0
t7134	0	0.004850967	0.030085512	0.06364272	0.09037749	0.094710186	0.07920614	0.04700192	0.017443502	0.001457346	0
t7135	0	0	0	0	0	0	0	0	0	0	0
t7136	0	0	5.61E-05	0.006474016	0.0404719	0.08141458	0.10923264	0.11754645	0.099627465	0.060936023	0.023786956
t7137	0.001753548	0	0	0	0	0	0	0	6.63E-17	6.63E-17	6.63E-17
t7138	6.65E-17	6.65E-17	6.64E-17	6.64E-17	9.06E-07	0.008463829	0.05314677	0.10576962	0.14194483	0.14800398	0.12538455
t7139	0.078252725	0.027162343	0.001477493	6.60E-17	6.60E-17	6.61E-17	6.61E-17	6.61E-17	6.58E-17	6.58E-17	6.58E-17
t7140	6.59E-17	6.58E-17	6.60E-17	6.60E-17	6.60E-17	6.61E-17	2.19E-06	0.009868657	0.054424316	0.1018583	0.13065316
t7141	0.13398463	0.11127292	0.07121551	0.02644541	0.001723906	6.58E-17	6.59E-17	6.59E-17	6.60E-17	6.60E-17	6.57E-17
t7142	6.56E-17	6.56E-17	6.56E-17	6.55E-17	6.57E-17	6.57E-17	6.57E-17	6.56E-17	3.74E-06	0.009000473	0.05088034
t7143	0.09658756	0.12590516	0.12960097	0.111125685	0.072632246	0.027571164	0.002028217	6.53E-17	6.53E-17	6.54E-17	6.54E-17
t7144	6.54E-17	6.55E-17	6.55E-17	6.56E-17	6.56E-17	6.55E-17	6.57E-17	6.57E-17	6.57E-17	6.57E-17	6.73E-06
t7145	0.008606952	0.0369841	0.063400805	0.07837382	0.080960065	0.067382395	0.043941543	0.017562963	0.001669665	6.52E-17	6.52E-17
t7146	6.52E-17	6.51E-17	6.51E-17	6.50E-17	6.49E-17	6.49E-17	6.49E-17	6.49E-17	6.49E-17	6.49E-17	6.48E-17
t7147	6.48E-17	8.24E-06	0.008441941	0.046032403	0.08594413	0.1084674	0.109452136	0.08960835	0.054013148	0.02050256	0.001786708
t7148	6.48E-17	6.49E-17	6.48E-17	6.48E-17	6.48E-17	6.47E-17	6.46E-17	6.46E-17	6.46E-17	6.45E-17	6.46E-17
t7149	6.46E-17	6.46E-17	6.46E-17	3.20E-05	0.009723078	0.04340024	0.073677175	0.09993005	0.102147706	0.08978845	0.05928126
t7150	0.02172274	0.002263303	6.42E-17	6.42E-17	6.42E-17	6.42E-17	6.42E-17	6.41E-17	6.42E-17	6.43E-17	6.43E-17
t7151	6.44E-17	6.47E-17	6.48E-17	6.49E-17	6.49E-17	5.80E-05	0.014528164	0.06313918	0.11384351	0.14429729	0.1537807
t7152	0.1341499	0.09235382	0.039134715	0.004124321	6.52E-17	6.53E-17	6.53E-17	6.54E-17	6.55E-17	6.55E-17	6.56E-17
t7153	6.56E-17	6.56E-17	6.57E-17	6.59E-17	6.59E-17	6.59E-17	6.59E-17	0.000104332	0.018338202	0.07373354	0.12839477
t7154	0.16096285	0.16460651	0.13888115	0.09243388	0.040647928	0.004795812	6.62E-17	6.63E-17	6.63E-17	6.63E-17	6.64E-17
t7155	6.62E-17	6.62E-17	6.62E-17	6.62E-17	6.63E-17	6.66E-17	6.68E-17	6.68E-17	6.68E-17	0.00020855	0.021084556
t7156	0.07198059	0.11808466	0.14591627	0.14461815	0.123652704	0.083596244	0.037349652	0.00521546	6.57E-17	6.57E-17	6.56E-17
t7157	6.56E-17	6.56E-17	6.54E-17	6.54E-17	6.55E-17	6.55E-17	6.55E-17	6.57E-17	6.58E-17	6.58E-17	6.59E-17
t7158	0.000276533	0.025165083	0.09044339	0.15138039	0.19093332	0.19732216	0.17164424	0.11873441	0.052012343	0.00691929	6.60E-17
t7159	6.60E-17	6.60E-17	6.61E-17	6.62E-17	6.61E-17	6.61E-17	6.61E-17	6.61E-17	6.60E-17	6.61E-17	6.60E-17
t7160	6.60E-17	6.60E-17	0.000440183	0.027329607	0.09010355	0.143647	0.17429475	0.17682019	0.1525562	0.10332987	0.045850396
t7161	0.006047105	6.52E-17	6.53E-17	6.53E-17	6.54E-17	6.54E-17	6.52E-17	6.52E-17	6.52E-17	6.52E-17	6.52E-17
t7162	6.53E-17	6.53E-17	6.53E-17	6.54E-17	0.000288338	0.018044224	0.058360446	0.096713506	0.11928586	0.11969473	0.10633303
t7163	0.07496237	0.03332541	0.004188635	6.52E-17	6.52E-17	6.52E-17	6.52E-17	6.53E-17	6.51E-17	6.51E-17	6.51E-17
t7164	6.52E-17	6.52E-17	6.53E-17	6.53E-17	6.53E-17	6.53E-17	0.000471358	0.02027955	0.06211639	0.10038808	0.12257055
t7165	0.13941137	0.12875642	0.0879548	0.042633347	0.007122824	6.59E-17	6.60E-17	6.60E-17	6.61E-17	6.62E-17	6.62E-17
t7166	6.62E-17	6.63E-17	6.63E-17	6.63E-17	6.63E-17	6.63E-17	6.64E-17	6.64E-17	0.000714099	0.021292396	0.06522372
t7167	0.10991157	0.1344171	0.14661217	0.13302238	0.10243219	0.053150505	0.010631924	1.57E-06	6.65E-17	6.66E-17	6.67E-17
t7168	6.67E-17	6.67E-17	6.67E-17	6.67E-17	6.67E-17	6.68E-17	6.69E-17	6.70E-17	6.70E-17	6.71E-17	0.001351257
t7169	0.037082087	0.106001824	0.16685313	0.20372052	0.20303825	0.17324308	0.11995486	0.05854744	0.011581524	7.62E-06	6.68E-17
