t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t7729	0.1553386	0.15480012	0.15092841	0.14541772	0.14034507	0.13972105	1.44E-01	0.15014455	0.16143021	0.17764212	0.1844372
t7730	0.17223193	0.16457623	0.13801835	0.13319606	0.1310626	0.12961483	0.123459145	0.11461073	0.10626505	0.09790312	0.088750534
t7731	0.08727375	0.073272415	0.06398476	0.06168655	0.065680526	0.07460283	0.077750795	0.082044914	0.09310825	0.10343553	0.10888485
t7732	0.11553128	0.1268115	0.14348324	0.15552866	0.15303151	0.15209442	0.16057193	0.17849721	0.19858348	0.21694492	0.2401652
t7733	0.25639808	0.27528143	0.30176494	0.33281314	0.34952182	0.3558474	0.34201166	0.34999287	0.34029037	0.3287349	0.32794923
t7734	0.3225236	0.2978041	0.28070524	0.27120522	0.2568005	0.26775137	0.27582148	0.3071487	0.2801787	0.26306555	0.25069144
t7735	0.22566144	0.20252483	0.20223059	0.22355323	0.2670267	0.31865224	0.37583825	0.4360353	0.48147148	0.51300967	0.53516924
t7736	0.5467476	0.532768	0.5277752	0.53369963	0.5369725	0.5430002	0.5469135	0.5471139	0.5458855	0.5476695	0.547843
t7737	0.54413706	0.541931	0.5416095	0.53605187	0.5219796	0.51981974	0.4920897	0.48547205	0.4569506	0.44079834	0.4377058
t7738	0.40257052	0.35098156	0.31823567	0.3026827	0.27149454	0.24798381	0.21233784	0.18399343	0.17124546	0.19501218	0.24125916
t7739	0.3176689	0.38232327	0.4565392	0.5149714	0.5781045	0.6101137	0.61903256	0.61513263	0.59216785	0.60274315	0.6214492
t7740	0.6160411	0.6120418	0.60506785	0.5793138	0.5454753	0.4907287	0.4558219	0.44396904	0.4228575	0.5063011	0.52306736
t7741	0.5273541	0.507209	0.5068719	0.49183246	0.47040114	0.45701414	0.427028	0.41076007	0.40167826	0.40134224	0.3851594
t7742	0.37220293	0.34280324	0.3118386	0.27603495	0.25643176	0.24717985	0.24505734	0.23579484	0.2115549	0.18788977	0.17121837
t7743	0.15079966	0.16693231	0.18934183	0.21215296	0.2531396	0.29497534	0.33694687	0.38214815	0.42296195	0.4582691	0.5000186
t7744	0.53478515	0.5638631	0.5710328	0.5661539	0.5539235	0.53541034	0.5239333	0.45829123	0.41024897	0.36831337	0.32891783
t7745	0.2793433	0.23569994	0.24116223	0.19785026	0.18598849	0.16934898	0.15404646	0.1448615	0.13177848	0.11771099	0.10916937
t7746	0.096967876	0.08721621	0.09384565	0.11411008	0.11369693	0.11249423	0.115662694	0.11793934	0.12471095	0.13775858	0.15222912
t7747	0.15813161	0.1649632	0.17502424	0.16768345	0.19061565	0.17382672	0.17133968	0.16169208	0.15260048	0.14534467	0.14094423
t7748	0.12732497	0.11886037	0.10837502	0.10619684	0.10615162	0.11210817	0.10956237	0.10229665	0.10414562	0.10590523	0.10151161
t7749	0.09935279	0.10354906	0.11435943	0.12137043	0.14999044	0.16839008	0.17679846	0.18585202	0.19955613	0.22069192	0.25027105
t7750	0.26758483	2.93E-01	0.31040034	0.32222888	0.3401789	0.3483253	0.3597055	0.3738078	0.35281637	0.33983937	0.32118124
t7751	0.30576822	0.30444193	0.31353387	0.33739197	0.3509034	0.36034167	0.3566431	0.33508134	0.30495852	0.29476917	0.27890518
t7752	0.28440705	0.3026612	0.32195172	3.43E-01	0.35646135	0.3799041	0.40960222	0.4271191	0.4482568	0.47228098	0.49449393
t7753	0.51257974	0.51214135	0.5218961	0.5372921	0.5392911	0.56482065	0.5759383	0.5936043	0.6097655	0.6300042	0.6198606
t7754	0.5786228	0.5517808	0.53487015	0.51568186	0.51584256	5.16E-01	0.49538592	0.49362123	0.48871675	0.48656306	0.4875016
t7755	0.5086186	0.4748547	0.4474483	0.4041177	0.37945053	0.3678097	0.29624188	0.25449896	0.22408709	0.20764852	0.18460782
t7756	0.1594819	0.15448594	0.13030314	0.10802028	0.08492497	0.08881475	0.09493921	8.72E-02	0.08438792	0.099559434	0.12123061
t7757	0.15453488	0.18884689	0.19529976	0.23819737	0.26246816	0.27459517	0.2763424	0.26987007	0.26281705	0.26565555	0.26414788
t7758	0.25799125	0.26137507	0.26320213	0.25330934	0.24709597	0.24314673	0.24052495	0.2456611	0.24723136	0.2552841	0.26327518
t7759	0.28541118	0.29961723	0.30759728	0.31076917	0.29076338	0.3199062	0.34990764	0.37470216	0.40254372	0.44436052	0.48852274
t7760	0.54592735	0.5911059	0.6163002	0.6222132	0.5888077	0.557997	0.5453391	0.54608047	0.5248708	0.5101111	0.48958838
t7761	0.48417562	0.4652977	0.4585886	0.46961206	0.5025169	0.5540943	0.61132133	0.62659055	0.6181075	0.5990461	0.57746595
t7762	0.55462235	0.54357505	0.54930294	0.5338982	0.504005	0.48958895	0.4955947	0.48962453	0.5036401	0.52995074	0.5767319
t7763	0.61276954	0.6510076	0.6859558	0.7105888	0.71790737	0.711333	0.7022585	0.6857144	0.66822225	0.67188597	0.6614375
t7764	0.6745133	0.72751087	0.78935385	0.8152101	0.7992844	0.74645793	0.6657653	0.56002825	0.44433615	0.32385212	0.26671702
t7765	0.21548268	0.18769829	0.19047074	0.21148126	0.26113707	0.32885352	0.38371265	0.44318	0.5182777	0.58765405	0.6625598
t7766	0.7021762	0.7442242	0.7850813	0.8048512	0.823472	0.8101757	0.77389824	0.79298955	0.8089752	0.8050484	0.8036423
t7767	0.7839415	0.76246506	0.7658391	0.78039217	0.794563	0.7821688	0.76256967	0.74316424	0.71334314	0.6947948	0.6562476
t7768	0.6103903	0.5768496	0.5280815	0.48201331	0.4160643	0.35532182	0.3152853	0.31085968	0.3397556	0.36985394	0.3830329
t7769	0.39359903	0.395379	0.39688322	0.3914022	0.39418077	0.39653173	0.39789894	0.39956388	0.37651387	0.3465529	0.2935653
t7770	0.2624477	0.25603628	0.27382985	0.3303602	0.35476458	0.3701379	0.41359586	0.44064108	0.4797668	0.4884415	0.5074491
t7771	0.5196306	0.5465125	0.58107483	0.59823924	0.557409	0.5832729	0.6060332	0.63355726	0.656669	0.69178075	0.7187993
t7772	0.73530406	0.73861873	0.73062783	0.71788573	0.67902464	0.6436402	0.58237094	0.5528376	0.5163258	0.4711741	0.43121064
t7773	0.42645517	0.44675955	0.47215044	5.19E-01	0.56664574	0.57923174	0.5820254	0.5610546	0.54922676	0.54342324	0.5335072
t7774	0.53991574	0.53879786	0.51237595	0.4689242	0.43260652	0.38890898	0.36359563	0.3261145	0.29571027	0.27474502	0.23691782
t7775	0.20425463	0.1910447	0.18227974	0.182848	0.1919417	1.94E-01	0.18724221	0.17535146	0.18806921	0.1911495	0.18909672
t7776	0.20989342	0.2049621	0.21654567	0.21964024	0.2160009	0.2064935	0.20642887	0.18760975	0.17531896	0.18397634	0.17243947
t7777	0.16557315	0.16356103	0.17091823	0.19609135	0.23466393	0.2875002	0.3381713	3.92E-01	0.43623725	0.48020446	0.477673
t7778	0.49307024	0.48167956	0.4853689	0.50766164	0.51601166	0.536489	0.5407357	0.5494271	0.56594104	0.5856498	0.6146369
t7779	0.61966157	0.6184529	0.63017184	0.6534038	0.67695594	0.6904969	0.70424396	0.7353032	0.76585567	7.74E-01	0.7789716
t7780	0.7848192	0.7736285	0.73110336	0.70837444	0.6905827	0.68573225	0.67747205	0.65883416	0.61713564	0.6291654	0.61219895
t7781	0.5729295	0.5508779	0.5555598	0.5696059	0.59875	0.64776903	0.7018239	0.7074722	0.65709126	0.5865075	0.52425474
t7782	4.85E-01	0.49399796	0.53225905	0.5402458	0.5533747	0.54490507	0.5671839	0.50921345	0.45493072	0.41178375	0.37653866
t7783	0.3526004	0.36938754	0.37858498	0.36606854	0.3528977	0.3279613	0.30591515	0.26932767	0.23317173	0.22849311	0.2147419
t7784	0.21466908	0.20572795	1.95E-01	0.20545013	0.21861929	0.22091302	0.2058234	0.17925933	0.1681141	0.1527452	0.13956201
t7785	0.116589464	0.10137881	0.09582551	0.09351579	0.095059454	0.09664943	0.10284374	0.103911415	0.102519915	0.104240246	0.114067085
t7786	0.10978958	0.109481886	0.110404186	0.10888025	1.07E-01	0.103873484	0.10133945	0.09758511	0.08366773	0.078273155	0.078162074
t7787	0.084066205	0.091726944	0.09128884	0.09242829	0.08444118	0.078988396	0.06983317	0.0639915	0.06587222	0.06341921	0.05491212
t7788	0.051450502	0.053357866	0.060815062	0.06310252	0.064773455	0.06702921	6.95E-02	0.074965075	0.07833037	0.08592271	0.08131039
t7789	0.08559111	0.08708759	0.09700833	0.10594928	0.11205035	0.11525716	0.11529748	0.11286307	0.11748558	0.12293692	0.14332561
t7790	0.14835116	0.21990842	0.2172024	0.21967351	0.22987203	0.23337986	0.24330166	0.24913298	0.25325128	0.25321084	0.24426048
t7791	0.21447417	0.22950035	0.22141746	0.21012379	0.20173435	0.207116	0.21390483	0.21653563	0.21837366	0.21979712	0.2160521
t7792	0.22524697	0.21331212	0.2428898	0.26063067	0.2714991	0.2706769	0.2740949	0.29825652	0.30444664	0.30721945	0.30914596
t7793	0.31845206	0.3201328	0.3112324	0.32630685	0.3143138	0.33004203	0.3229336	0.3171032	0.31298563	0.3078332	0.3070605
t7794	0.30766794	0.306628	0.30514997	0.30068353	0.26154816	0.22274874	0.20287505	0.17321472	0.16118352	0.1550839	0.15205622
t7795	0.14623456	0.13770011	0.13729906	0.15881495	0.1693723	0.18118645	0.18384904	0.17615138	0.17634149	0.15942182	0.1475431
t7796	0.14237188	0.14050055	0.14350735	0.1467981	0.14745344	0.14580826	0.14367242	0.14127752	0.1349837	0.13279907	0.13159794
t7797	0.13543016	0.14195485	0.15625817	0.16309701	0.16999722	0.17053272	0.17983638	0.18505423	0.19306694	0.18770254	0.18782498
t7798	0.18505402	0.17962389	0.18304045	0.18533242	0.18930803	0.19126569	0.19076575	0.1966075	0.18651801	0.19001572	0.19601725
t7799	0.20191625	0.20247658	0.19655399	0.19832222	0.20907295	0.22212131	0.24354002	0.2655442	0.2707968	0.28153586	0.29162967
t7800	0.30543324	0.31167534	0.3187147	0.3132491	0.3052353	0.3009034	0.30227062	0.30277646	0.30670902	0.326626	0.33069503
t7801	3.34E-01	3.55E-01	3.73E-01	3.94E-01	4.19E-01	4.39E-01	4.46E-01	4.55E-01	0.4621274	0.47512504	0.4793101
t7802	0.48548055	0.47432485	0.460847	0.44065213	0.41790402	3.97E-01	3.72E-01	3.46E-01	3.23E-01	2.96E-01	2.77E-01
t7803	2.67E-01	2.67E-01	2.52E-01	2.26E-01	2.03E-01	1.96E-01	1.90E-01	1.80E-01	1.63E-01	1.49E-01	0.14639544
t7804	0.14924319	0.14606392	0.12770821	0.1261563	0.12753415	0.12897195	0.12709296	1.21E-01	1.15E-01	1.08E-01	1.06E-01
t7805	1.01E-01	9.59E-02	8.92E-02	8.45E-02	1.07E-01	1.54E-01	1.96E-01	2.67E-01	3.28E-01	4.01E-01	4.80E-01
t7806	5.40E-01	0.58512497	0.6001795	0.59344697	0.60144836	0.62377185	0.6341302	0.63061017	0.6399997	6.49E-01	6.45E-01
t7807	6.45E-01	6.49E-01	6.48E-01	6.51E-01	6.83E-01	6.84E-01	6.88E-01	6.90E-01	6.90E-01	6.81E-01	6.75E-01
t7808	6.73E-01	6.57E-01	6.41E-01	0.6326213	0.61029685	0.56889415	0.53945047	0.507549	0.47266138	0.4257942	0.38451827
t7809	3.57E-01	4.05E-01	4.35E-01	4.41E-01	4.46E-01	4.49E-01	4.69E-01	4.96E-01	5.47E-01	6.10E-01	6.54E-01
t7810	6.80E-01	6.69E-01	6.56E-01	6.28E-01	5.89E-01	0.5671392	0.5565863	0.60412365	0.58912826	0.57923526	0.5623295
t7811	0.5544705	0.54836273	5.33E-01	5.19E-01	5.11E-01	5.07E-01	5.02E-01	4.76E-01	4.40E-01	3.73E-01	2.90E-01
t7812	2.46E-01	2.33E-01	2.04E-01	1.65E-01	1.53E-01	1.67E-01	2.23E-01	0.30371216	0.39928132	0.4933735	0.5400176
t7813	0.5669511	0.5672958	0.56342256	0.5607201	5.41E-01	5.33E-01	5.13E-01	5.07E-01	4.99E-01	4.98E-01	5.15E-01
t7814	5.31E-01	5.51E-01	5.85E-01	6.22E-01	6.80E-01	7.33E-01	7.82E-01	8.04E-01	7.99E-01	0.79110456	0.76740783
t7815	0.7560418	0.6951704	0.62768877	0.5518518	0.50636786	0.44652292	4.02E-01	3.69E-01	3.30E-01	3.05E-01	2.96E-01
t7816	3.09E-01	3.37E-01	3.14E-01	2.99E-01	3.04E-01	2.91E-01	2.75E-01	2.67E-01	2.78E-01	2.88E-01	2.96E-01
t7817	0.3231372	0.3501366	0.40021527	0.40072748	0.4049954	0.41579697	0.41734776	0.4245166	4.41E-01	4.77E-01	5.13E-01
t7818	5.45E-01	5.78E-01	6.04E-01	6.35E-01	6.12E-01	5.83E-01	5.85E-01	5.68E-01	5.64E-01	5.47E-01	5.30E-01
t7819	5.11E-01	4.86E-01	0.46889308	0.4432791	0.42927513	0.39769548	0.3607868	0.3433874	0.32634288	0.3060129	2.79E-01
t7820	2.51E-01	2.25E-01	2.00E-01	1.75E-01	1.66E-01	1.76E-01	1.65E-01	1.76E-01	2.04E-01	2.29E-01	2.70E-01
t7821	3.12E-01	3.55E-01	3.84E-01	4.14E-01	0.4398776	0.45688686	0.4616975	0.45746934	0.44298142	0.4290509	0.43222314
t7822	0.43569714	4.35E-01	4.48E-01	4.66E-01	4.80E-01	4.83E-01	4.78E-01	4.86E-01	4.62E-01	4.36E-01	4.12E-01
t7823	3.85E-01	3.66E-01	3.45E-01	3.38E-01	3.31E-01	3.31E-01	0.32912695	0.32680774	0.32766375	0.3181284	0.31102625
t7824	0.29485852	0.29364884	0.29084653	2.87E-01	2.89E-01	2.89E-01	2.94E-01	2.88E-01	2.75E-01	2.58E-01	2.43E-01
t7825	2.36E-01	2.29E-01	2.33E-01	2.40E-01	2.53E-01	2.65E-01	2.76E-01	2.84E-01	0.29887596	0.30834532	0.32529768
t7826	0.30115488	0.26940095	0.2543299	0.25308567	0.23740129	2.27E-01	2.18E-01	2.17E-01	2.28E-01	2.43E-01	2.54E-01
t7827	2.79E-01	3.19E-01	3.67E-01	4.18E-01	4.65E-01	5.04E-01	5.24E-01	5.35E-01	5.43E-01	5.59E-01	0.5655668
t7828	0.5582965	0.5573599	0.5660341	0.57185936	0.6159878	0.654967	0.70120704	7.28E-01	7.53E-01	7.73E-01	7.88E-01
t7829	8.02E-01	8.18E-01	8.56E-01	8.56E-01	8.59E-01	8.65E-01	8.71E-01	8.75E-01	8.71E-01	8.63E-01	8.52E-01
t7830	8.41E-01	0.8238441	0.7984457	0.78465647	0.73331016	0.6658635	0.6063358	0.54808307	0.48946282	4.12E-01	3.68E-01
t7831	3.57E-01	3.73E-01	3.82E-01	4.14E-01	4.34E-01	4.61E-01	4.84E-01	4.92E-01	5.07E-01	5.13E-01	5.15E-01
t7832	5.05E-01	4.84E-01	4.57E-01	0.43196458	0.41476274	0.4018486	0.40499896	0.4100072	0.41281882	0.41053158	0.39431623
t7833	3.68E-01	3.28E-01	2.90E-01	2.68E-01	2.47E-01	2.32E-01	2.28E-01	2.04E-01	1.88E-01	1.87E-01	1.79E-01
t7834	1.76E-01	1.78E-01	1.85E-01	1.89E-01	1.92E-01	0.19413175	0.20000312	0.2160423	0.20130806	0.21064316	0.22174118
t7835	0.23721048	0.23667952	2.34E-01	2.27E-01	2.11E-01	2.04E-01	1.98E-01	1.92E-01	1.76E-01	1.60E-01	1.54E-01
t7836	1.60E-01	1.54E-01	1.60E-01	1.62E-01	1.70E-01	1.89E-01	2.07E-01	0.23553123	0.26696497	0.3174643	0.31108972
t7837	0.33377856	0.34929982	0.36698285	0.386149	3.92E-01	3.86E-01	3.68E-01	3.59E-01	3.51E-01	3.57E-01	3.86E-01
t7838	3.55E-01	3.45E-01	3.33E-01	3.29E-01	3.37E-01	3.46E-01	3.38E-01	3.30E-01	3.18E-01	3.13E-01	0.31207255
t7839	0.36252752	0.34628186	0.31209558	0.2981558	0.2745983	0.25011718	2.09E-01	1.71E-01	1.45E-01	1.16E-01	1.02E-01
t7840	9.32E-02	1.05E-01	1.15E-01	1.32E-01	1.75E-01	2.22E-01	2.85E-01	3.36E-01	3.88E-01	4.50E-01	5.01E-01
t7841	5.52E-01	0.60710883	0.63269824	0.63998437	0.6221476	0.6221542	0.5918416	5.76E-01	5.64E-01	5.60E-01	5.55E-01
t7842	5.50E-01	5.24E-01	5.08E-01	5.47E-01	5.60E-01	5.53E-01	5.32E-01	5.72E-01	6.42E-01	7.10E-01	7.60E-01
t7843	7.97E-01	8.29E-01	0.83926487	0.8527516	0.874459	0.8516934	0.8202779	0.82216394	0.81854546	0.8341003	8.17E-01
t7844	7.88E-01	8.09E-01	8.55E-01	8.74E-01	8.81E-01	9.03E-01	8.96E-01	8.60E-01	8.06E-01	7.67E-01	7.42E-01
t7845	7.30E-01	7.06E-01	6.80E-01	6.64E-01	0.66211325	0.6528396	0.7001906	0.66744065	0.63287544	0.6175393	0.5630783
t7846	0.52780527	4.98E-01	4.77E-01	4.74E-01	4.83E-01	4.85E-01	4.81E-01	4.95E-01	5.43E-01	5.74E-01	6.12E-01
t7847	6.36E-01	6.73E-01	7.13E-01	7.34E-01	7.54E-01	7.74E-01	7.71E-01	0.71890247	0.6378207	0.55701274	0.50304884
t7848	0.46480858	0.45165905	4.22E-01	4.13E-01	4.08E-01	4.24E-01	4.33E-01	4.32E-01	4.34E-01	4.32E-01	4.18E-01
t7849	4.12E-01	4.06E-01	3.98E-01	3.73E-01	3.56E-01	3.23E-01	2.99E-01	2.84E-01	0.28458044	0.29516423	0.33256176
t7850	0.33413318	0.33828983	0.359043	0.38319582	0.38337368	3.85E-01	3.80E-01	3.85E-01	4.16E-01	4.50E-01	4.73E-01
t7851	4.99E-01	4.87E-01	4.68E-01	4.46E-01	4.39E-01	4.26E-01	4.14E-01	4.14E-01	4.06E-01	3.88E-01	0.36957207
t7852	0.36460578	0.41835728	0.43173224	0.44718087	0.45304087	0.44007093	0.44495496	4.38E-01	4.21E-01	4.20E-01	4.33E-01
t7853	4.52E-01	4.56E-01	4.78E-01	4.40E-01	4.24E-01	4.42E-01	4.46E-01	4.36E-01	3.95E-01	3.47E-01	3.14E-01
t7854	2.94E-01	2.65E-01	0.24685848	0.23736829	0.2368151	0.23541813	0.2328802	0.22351196	0.20584887	1.92E-01	1.74E-01
t7855	1.57E-01	1.49E-01	1.46E-01	1.56E-01	1.94E-01	2.21E-01	0.76703966	0.79595476	0.8066452	0.8197909	0.8327841
t7856	0.84305614	0.8522594	0.8439633	0.83276576	0.8160759	0.8219762	0.7971676	0.7734989	0.73907804	0.72445023	0.6614349
t7857	0.6032009	0.5674037	0.5265765	0.5210004	0.5416742	0.5713992	0.6145196	0.6215173	0.59990877	0.6075841	0.60988325
t7858	0.6338071	0.649071	0.627431	0.59569305	0.54674596	0.50349104	0.4549264	0.43276292	0.3799952	0.37684417	0.35284966
t7859	0.28249064	0.21942648	0.22027984	0.26973248	0.37888816	0.5326329	0.66698	0.78151864	0.84851116	0.88419217	0.896701
t7860	0.8969402	0.88272	0.88553077	0.9032873	0.91751486	0.9217139	0.9161302	0.9035818	0.87708586	0.83711153	0.8139368
t7861	0.8164397	0.77409226	0.74606717	0.7058829	0.6985939	0.7168803	0.76448154	0.79269606	0.78247887	0.7450887	0.66411424
t7862	0.6200117	0.6132257	0.59443164	0.5406217	0.46452475	0.445604	0.4895543	0.5505136	0.68269426	0.7969231	0.81318665
t7863	0.772551	0.7451992	0.6617146	0.5968763	0.5758764	0.4389589	0.39619437	0.37564778	0.4188708	0.47074512	0.5419683
t7864	0.6261988	0.74530697	0.7737272	0.79135317	0.78279024	0.7382722	0.64672	0.5530534	0.44838795	0.46633625	0.44208753
t7865	0.40651897	0.43316445	0.58290905	0.69076884	0.7753996	0.8467041	0.89517343	0.9066726	0.91815704	0.9221642	0.92444986
t7866	0.9250905	0.92846787	0.93031126	0.92708075	0.91114366	0.8867079	0.8712383	0.85175556	0.84827626	0.8485906	0.8519248
t7867	0.8611223	0.857577	0.8512846	0.8483641	0.8534538	0.8599947	0.8608064	0.8507734	0.83536565	0.8210059	0.8106206
t7868	0.80461115	0.8028484	0.811335	0.8183392	0.82357496	0.8369769	0.8222896	0.8090783	0.8156408	0.81338984	0.80604094
t7869	0.8097597	0.80037355	0.80333185	0.79410625	0.7905475	0.79815054	0.8148195	0.7983451	0.7782458	0.7659864	0.76164526
t7870	0.7399847	0.71889734	0.6897681	0.6903988	0.6834443	0.6756907	0.66789836	0.6494636	0.6121293	0.5922422	0.57781607
t7871	0.5865413	0.5705026	0.574472	0.55322427	0.5393753	0.53864646	0.52961403	0.5159454	0.5348071	0.51905274	0.52475417
t7872	0.5465143	0.57502395	0.6196457	0.6993201	0.76653445	0.82183194	0.861932	0.8890541	0.90562606	0.9182396	0.92029595
t7873	0.9149119	0.9148738	0.9098746	0.90576047	0.90377975	0.89225066	0.8790649	0.861459	0.8465152	0.8218487	0.8327525
t7874	0.8371178	0.83410984	0.83336604	0.8429017	0.8149397	0.7607351	0.7368271	0.7243613	0.72271216	0.71513176	0.7108104
t7875	0.74077	0.71497434	0.69079584	0.6738643	0.6621957	0.65160483	0.64466935	0.62853146	0.60426205	0.5956906	0.60853314
t7876	0.6206517	0.681288	0.71168655	0.73260087	0.74967206	0.75423104	0.7723958	0.7826027	0.79454297	0.7928363	0.78152883
t7877	0.7741783	0.7737999	0.809831	0.80914617	0.8126548	0.8046493	0.8016665	0.7959736	0.79273206	0.7896025	0.7932411
t7878	0.80130124	0.80936414	0.8143084	0.8164735	0.82605445	0.8243335	0.8103769	0.76794004	0.7097728	0.64277613	0.6170604
t7879	0.6063294	0.6119376	0.61993045	0.6318937	0.6438444	0.65043867	0.66420734	0.67750204	0.68272793	0.6866724	0.68049794
t7880	0.6365232	0.5790591	0.513078	0.46516782	0.41792393	0.37552863	0.34892893	0.3256817	0.31838858	0.3257634	0.31846154
t7881	0.31867427	0.3287721	0.3400397	0.35866365	0.3810973	0.39132658	0.43529144	0.42989892	0.43009293	0.43573028	0.441542
t7882	0.4582015	0.49564347	0.5146719	0.5427124	0.55558664	0.59621865	0.6229217	0.57505316	0.55877894	0.56285805	0.5767356
t7883	0.5861218	0.6386779	0.6430624	0.6106319	0.5385369	0.5011073	0.43949595	0.41720402	0.45752454	0.4437993	0.48775464
t7884	0.5961763	0.7033367	0.7767607	0.7855352	0.7871294	0.82634556	0.86889565	0.87175477	0.8764748	0.8757851	0.8766148
t7885	0.87920445	0.86268	0.8653726	0.87206525	0.8671979	0.87519306	0.87194896	0.8719166	0.8706379	0.8639032	0.86716926
t7886	0.8675423	0.8676562	0.8680833	0.8627996	0.8518673	0.8403766	0.83732253	0.8486699	0.8597461	0.86996406	0.88204867
t7887	0.89083725	0.89821386	0.90364796	0.91086197	0.91596156	0.91770035	0.9204264	0.91870123	0.9214684	0.92185545	0.9192817
t7888	0.9144195	0.9015909	0.89684016	0.8934944	0.89146215	0.890639	0.8894975	0.8863034	0.88310564	0.871356	0.8449801
t7889	0.81956947	0.8066916	0.8008206	0.8131799	0.82955533	0.8280682	0.8332026	0.8418629	0.8471348	0.8488283	0.85294724
t7890	0.8558977	0.85210747	0.8485526	0.8369476	0.8327036	0.83596355	0.8381343	0.83628875	0.82746744	0.8190608	0.8144255
t7891	0.812122	0.81947905	8.30E-01	0.83834714	0.81908816	0.83112484	0.83735836	0.8511723	0.86191684	0.8840406	0.8962784
t7892	0.9045326	0.9095795	0.9153496	0.91732585	0.90962607	0.9005988	0.9231628	0.93136555	0.9261206	0.9158088	0.8911723
t7893	0.8663651	0.84990484	0.8387196	0.8366227	8.26E-01	0.81902117	0.7995329	0.78885514	0.8348261	0.86774796	0.8618478
t7894	0.8875379	0.8752939	0.849933	0.83566785	0.807278	0.7850225	0.76428884	0.7290578	0.69263476	0.6704435	0.63357556
t7895	0.5825335	0.51779175	0.49045572	0.46167728	0.4275993	0.4085083	3.84E-01	0.3471188	0.2995789	0.25145617	0.23087925
t7896	0.22853869	0.22909239	0.21762936	0.20126732	0.1958532	0.1853252	0.17503595	0.1749543	0.17542958	0.20811354	0.21755141
t7897	0.2433108	0.28545287	0.3385596	0.39048418	0.45081496	0.4939896	0.5359703	0.5694587	5.84E-01	0.59270656	0.62670064
t7898	0.634915	0.6492171	0.67356336	0.7035386	0.7129587	0.7178838	0.72434556	0.73282415	0.75320995	0.7663817	0.7739147
t7899	0.8106959	0.8005378	0.79867285	0.7930582	0.7983779	0.80110896	0.8032505	0.79982525	0.79097605	0.7798302	7.73E-01
t7900	0.758019	0.7676443	0.71954495	0.7313659	0.72194386	0.702994	0.6626018	0.6230745	0.59609187	0.57372653	0.5527816
t7901	0.5378189	0.5327693	0.5603432	0.52673995	0.48284972	0.4551391	0.41512504	0.38157994	0.3670438	0.3681667	0.3769838
t7902	0.38299015	3.85E-01	0.39026374	0.37191716	0.34438843	0.34836385	0.33125463	0.2930193	0.24867976	0.24526145	0.29331255
t7903	0.34211493	0.3758026	0.39738217	0.40150535	0.3405265	0.31371385	0.30886617	0.3149214	0.32237604	0.3326072	0.34099904
t7904	0.3272302	0.31910068	0.30930153	3.07E-01	0.3009505	0.31017902	0.2904091	0.29177707	0.26500663	0.2617957	0.28975338
t7905	0.31809616	0.35641447	0.3987596	0.44106895	0.4948587	0.5391418	0.53402054	0.57643646	0.6380714	0.6903577	0.7422072
t7906	0.78548145	0.81381625	0.83083504	0.8374817	0.8283552	7.95E-01	0.76309437	0.7334486	0.7272568	0.71441233	0.7251437
t7907	0.71141565	0.6598754	0.61174506	0.58494216	0.5772655	0.5700697	0.5465646	0.52137595	0.4759207	0.48324287	0.48338267
t7908	0.4804594	0.47554642	0.48958904	0.49685696	0.5147335	0.54649293	0.5877269	6.22E-01	0.66496265	0.71153456	0.7568682
t7909	0.7748466	0.7992708	0.7956522	0.7879241	0.78039736	0.7565919	0.7473331	0.74719	0.7535724	0.7665467	0.77565074
t7910	0.7699293	0.7578831	0.74345076	0.7247384	0.7079688	0.70676124	0.69573057	0.68032813	0.66901124	0.6494297	0.6306504
t7911	0.616968	0.63014567	0.68599194	0.6917975	0.6634027	0.6412216	0.65658337	0.7116137	0.7401572	0.7739488	0.82022715
t7912	0.8523809	0.8815708	0.8896035	0.89452	0.88772464	0.8853655	0.89602774	0.9088871	0.8976789	0.8901447	0.8737689
t7913	0.8596856	0.8535795	0.85894734	0.8596311	0.8497083	0.8400286	0.8050169	0.78793913	0.74599713	0.7019304	6.73E-01
t7914	0.6279694	0.63321453	0.6217994	0.58892083	0.566433	0.5280203	0.49834093	0.5238506	0.54584026	0.5543377	0.56333566
t7915	0.5962709	0.6120356	0.6109657	0.5798714	0.513076	0.48180532	0.48713595	0.51354	0.54679906	0.618311	0.67352664
t7916	0.72669595	8.01E-01	0.86682755	0.90553004	0.92149794	0.9176648	0.91212475	0.9033377	0.8999887	0.8944	0.89549285
t7917	0.8926895	0.8906282	0.88435745	0.8740875	0.86249876	0.8464056	0.8432283	0.8636495	0.8372978	0.85546815	0.8409342
t7918	0.8227221	0.7716244	0.6887545	6.07E-01	0.56793505	0.5022727	0.4863021	0.6278948	0.66626483	0.6550657	0.5983683
t7919	0.5515049	0.5694111	0.600232	0.6366554	0.6483252	0.6351872	0.6195722	0.6253196	0.59329075	0.5430137	0.5188843
t7920	0.48421443	0.5043318	0.54276294	0.61452574	0.62607884	6.17E-01	0.6164317	0.6174858	0.61831737	0.59781975	0.5569895
t7921	0.886226	0.89009243	0.87584734	0.86272806	0.8456215	0.8152224	0.78531325	0.7643683	0.7332761	0.73503536	0.7762992
t7922	0.77429837	0.7643222	0.7676453	0.7650326	0.8082355	0.7961958	0.78441805	0.7900095	0.7675396	0.73932123	0.7065958
