t	AT	Balt	BE	DE	DK	Es	Fr	Nl	No	Se	Uk
t6321	1.87E-05	6.59E-17	6.60E-17	6.60E-17	6.60E-17	6.60E-17	6.59E-17	6.59E-17	6.59E-17	6.58E-17	6.59E-17
t6322	6.59E-17	6.59E-17	6.59E-17	6.59E-17	6.59E-17	6.60E-17	0.00187525	0.011239325	0.02138331	0.025187444	0.019127732
t6323	0.009037468	0.002234464	1.02E-05	6.61E-17	6.61E-17	6.61E-17	6.61E-17	6.61E-17	6.63E-17	6.63E-17	6.63E-17
t6324	6.63E-17	6.64E-17	6.64E-17	6.64E-17	6.65E-17	6.65E-17	6.65E-17	1.07E-08	0.00169787	0.013626822	0.028015181
t6325	0.034573033	0.029925285	0.016658638	0.004729739	6.15E-05	6.64E-17	6.64E-17	6.64E-17	6.63E-17	6.64E-17	6.61E-17
t6326	6.60E-17	6.61E-17	6.60E-17	6.57E-17	6.55E-17	6.56E-17	6.55E-17	6.54E-17	6.53E-17	9.59E-08	0.003199821
t6327	0.015522055	0.02792223	0.031183265	0.028047986	0.017221339	0.005191288	9.43E-05	6.52E-17	6.52E-17	6.52E-17	6.52E-17
t6328	6.52E-17	6.52E-17	6.52E-17	6.52E-17	6.52E-17	6.53E-17	6.52E-17	6.52E-17	6.51E-17	6.51E-17	6.51E-17
t6329	2.77E-07	0.003407008	0.01583493	0.027360557	0.032809235	0.028851653	0.018489016	0.005758497	0.000107371	6.49E-17	6.49E-17
t6330	6.49E-17	6.48E-17	6.48E-17	6.47E-17	6.46E-17	6.46E-17	6.46E-17	6.45E-17	6.45E-17	6.45E-17	6.45E-17
t6331	6.45E-17	6.45E-17	6.10E-07	0.003350522	0.016973445	0.03186298	0.03848148	0.035528738	0.02231081	0.006445727	0.000179934
t6332	6.48E-17	6.48E-17	6.48E-17	6.47E-17	6.47E-17	6.46E-17	6.46E-17	6.46E-17	6.46E-17	6.47E-17	6.48E-17
t6333	6.48E-17	6.49E-17	6.50E-17	6.50E-17	1.99E-06	0.00527439	0.02503286	0.043539423	0.050821077	0.044188544	0.026711415
t6334	0.008468394	0.000285853	6.56E-17	6.56E-17	6.56E-17	6.56E-17	6.57E-17	6.58E-17	6.59E-17	6.58E-17	6.58E-17
t6335	6.59E-17	6.58E-17	6.58E-17	6.58E-17	6.58E-17	6.58E-17	4.27E-06	0.00582438	0.025908228	0.04404971	0.049889155
t6336	0.043767814	0.027482243	0.008837092	0.000269052	6.57E-17	6.57E-17	6.57E-17	6.58E-17	6.59E-17	6.59E-17	6.59E-17
t6337	6.60E-17	6.60E-17	6.60E-17	6.59E-17	6.59E-17	6.59E-17	6.59E-17	6.59E-17	5.42E-06	0.004675659	0.018537246
t6338	0.028334444	0.030357422	0.02272333	0.012954713	0.003886503	0.000114765	6.54E-17	6.53E-17	6.54E-17	6.54E-17	6.55E-17
t6339	6.56E-17	6.56E-17	6.56E-17	6.56E-17	6.56E-17	6.57E-17	6.57E-17	6.57E-17	6.57E-17	6.57E-17	2.14E-05
t6340	0.005792208	0.020433288	0.031598248	0.037486404	0.03279737	0.021045335	0.007968618	0.00048322	6.55E-17	6.54E-17	6.54E-17
t6341	6.54E-17	6.55E-17	6.53E-17	6.53E-17	6.54E-17	6.53E-17	6.53E-17	6.51E-17	6.50E-17	6.50E-17	6.49E-17
t6342	6.50E-17	3.18E-05	0.005504292	0.0197146	0.0310397	0.036068577	0.03121955	0.02160112	0.009132153	0.000666624	6.45E-17
t6343	6.46E-17	6.45E-17	6.45E-17	6.45E-17	6.45E-17	6.45E-17	6.44E-17	6.44E-17	6.44E-17	6.43E-17	6.44E-17
t6344	6.44E-17	6.44E-17	6.44E-17	4.84E-05	0.0063685	0.022381395	0.03498708	0.040237308	0.040746305	0.028533047	0.01135621
t6345	0.000832434	6.48E-17	6.49E-17	6.49E-17	6.49E-17	6.50E-17	6.52E-17	6.53E-17	6.53E-17	6.53E-17	6.53E-17
t6346	6.53E-17	6.54E-17	6.54E-17	6.54E-17	6.54E-17	9.84E-05	0.00872499	0.02855766	0.04325174	0.04544064	0.039149843
t6347	0.025236586	0.010649776	0.001067697	6.52E-17	6.52E-17	6.51E-17	6.51E-17	6.51E-17	6.51E-17	6.50E-17	6.50E-17
t6348	6.50E-17	6.50E-17	6.49E-17	6.49E-17	6.49E-17	6.49E-17	6.49E-17	0.000142623	0.009281185	0.0294125	0.046167072
t6349	0.05147409	0.046912156	0.03284067	0.01429828	0.001292687	6.50E-17	6.51E-17	6.51E-17	6.51E-17	6.52E-17	6.53E-17
t6350	6.53E-17	0	0	0	0	0	0	0	0	0.000408998	0.011892124
t6351	0.042658556	0.0665853	0.076042764	0.066564955	0.04591832	0.022286262	0.003717512	0	0	0	0
t6352	0	0	0	0	0	0	0	0	0	0	0
t6353	0.000411344	0.013237735	0.04678246	0.0720776	0.076253384	0.06246847	0.038910378	0.015107065	0.001902535	0	0
t6354	0	0	0	0	0	0	0	0	0	0	0
t6355	0	0	0.000374475	0.012655178	0.03926551	0.06202882	0.07130351	0.060575068	0.041742966	0.018610049	0.003367588
t6356	0	0	0	0	0	0	0	0	0	0	0
t6357	0	0	0	0	0.000671988	0.018086772	0.051159974	0.07101393	0.073202625	0.06016682	0.0410372
t6358	0.022208154	0.004866619	0	0	0	0	0	0	0	0	0
t6359	0	0	0	0	0	0	0.000526414	0.015379606	0.0432161	0.06260015	0.06696067
t6360	0.05716171	0.037650727	0.018565768	0.004152304	0	0	0	0	0	0	0
t6361	0	0	0	0	0	0	0	0	0.000871053	0.018870926	0.04814136
t6362	0.07194399	0.08376006	0.0769949	0.051470228	0.023329686	0.005314125	0	0	0	0	0
t6363	0	0	0	0	0	0	0	0	0	0	0.000827026
t6364	0.020909103	0.04915571	0.0723935	0.07773162	0.0676436	0.044362463	0.020958683	0.004510933	1.97E-05	0	0
t6365	0	0	0	0	0	0	0	0	0	0	0
t6366	0	0.001029834	0.02068019	0.047731645	0.06627585	0.072599135	0.062060107	0.039783288	0.018437246	0.004399973	3.45E-05
t6367	0	0	0	0	0	0	0	0	0	0	0
t6368	0	0	0	0.002544391	0.029335473	0.06450597	0.08720956	0.09417403	0.0766315	0.04930668	0.023131656
t6369	0.005064024	3.67E-05	0	0	0	0	0	0	0	0	0
t6370	0	0	0	0	0	0.002054411	0.024152739	0.052770972	0.07385354	0.07850415	0.06835947
t6371	0.046744175	0.024848746	0.006423125	8.19E-05	0	0	0	0	0	0	0
t6372	0	0	0	0	0	0	0	0.002830212	0.0264471	0.055479895	0.07541505
t6373	0.084921926	0.08061596	0.05887907	0.033503853	0.011419179	0.00019982	0	0	0	0	0
t6374	0	0	0	0	0	0	0	0	0	0.004429706	0.039154302
t6375	0.08081543	0.111497715	0.1250323	0.11317981	0.080650926	0.04287467	0.013412321	0.000322652	0	0	0
t6376	0	0	0	0	0	0	0	0	0	0	2.72E-05
t6377	0.005302474	0.04058387	0.07915033	0.10513366	0.11614414	0.1110599	0.080983944	0.04580887	0.016055504	0.000491	0
t6378	0	0	0	0	0	0	0	0	0	0	0
t6379	0	7.58E-05	0.00579715	0.039169565	0.07664672	0.101643115	0.10506025	0.09457614	0.06454774	0.03592543	0.011488165
t6380	0.000558924	0	0	0	0	0	0	0	0	0	0
t6381	0	0	0	0.000120615	0.006801716	0.03794687	0.07291738	0.09226896	0.100887805	0.09619792	0.0759644
t6382	0.04132359	0.0141775	0.000649424	0	0	0	0	0	0	0	0
t6383	0	0	0	0	0	0.000103105	0.006498686	0.033297665	0.056280885	0.07173424	0.07795856
t6384	0.07002921	0.055823058	0.029247183	0.009524819	0.000456642	0	0	0	0	0	0
t6385	0	0	0	0	0	0	0	0.000160861	0.008207303	0.03755655	0.05976937
t6386	0.080872394	0.09159519	0.08662517	0.07283294	0.043850023	0.018050654	0.001270029	0	0	0	0
t6387	0	0	0	0	0	0	0	0	0	0.00021673	0.014248461
t6388	0.055140745	0.0855419	0.10902467	0.12322482	0.119584285	0.10130793	0.063767046	0.025347145	0.00200917	0	0
t6389	0	0	0	0	0	0	0	0	0	0	0
t6390	0.000333655	0.015075311	0.057519935	0.0897527	0.11011863	0.1262942	0.11554791	0.093532816	0.05695267	0.021496277	0.001653331
t6391	0	0	0	0	0	0	0	0	0	0	0
t6392	0	0	0.000377642	0.0187005	0.05972709	0.09530042	0.12583376	0.13251568	0.12022129	0.10010343	0.06246895
t6393	0.02135684	0.001905307	0	0	0	0	0	0	0	0	0
t6394	0	0	0	0	0.000489432	0.02381287	0.0669575	0.10188876	0.11965259	0.12569416	0.114295475
t6395	0.08431211	0.05074363	0.01599193	0.001165771	0	0	0	0	0	0	0
t6396	0	0	0	0	0	0	0.000619641	0.020120474	0.054284163	0.08380591	0.107017875
t6397	0.11764772	0.11877521	0.091424786	0.06785957	0.028261872	0.003462608	0	0	0	0	0
t6398	0	0	0	0	0	0	0	0	0.000721449	0.023694228	0.05701482
t6399	0.08545396	0.11440662	0.12401851	0.11431561	0.094066165	0.06719085	0.025547376	0.003493555	0	0	0
t6400	0	0	0	0	0	0	0	0	0	0	0.001042283
t6401	0.018232467	0.039839156	0.057991933	0.072683476	0.07182577	0.06231738	0.04760132	0.032762934	0.013731404	0.002337538	0
t6402	0	0	0	0	0	0	0	0	0	0	0
t6403	1.34E-05	0.001174704	0.019304778	0.041024797	0.06660818	0.084492534	0.09220826	0.08412082	0.063594855	0.044584233	0.018437687
t6404	0.00270066	0	0	0	0	0	0	0	0	0	0
t6405	0	0	2.70E-05	0.002038811	0.024137925	0.052256588	0.08121893	0.100576214	0.11157268	0.10429242	0.0863198
t6406	0.05688534	0.027247105	0.003900926	0	0	0	0	0	0	0	0
t6407	0	0	0	0	0.000200187	0.003464925	0.030517325	0.06491764	0.096498884	0.118653506	0.12690736
t6408	0.1157756	0.092709675	0.056610294	0.029295512	0.004815637	0	0	0	0	0	0
t6409	0	0	0	0	0	0	0.000181943	0.00352733	0.02910501	0.06150971	0.09353399
t6410	0.11303721	0.12200627	0.114202246	0.09203986	0.061056513	0.033247232	0.006203549	0.000188892	0	0	0
t6411	0	0	0	0	0	0	0	0	0.000260909	0.004540756	0.027195983
t6412	0.061752357	0.09481381	0.12610014	0.1268887	0.116845176	0.09048626	0.05810955	0.030530192	0.005237289	0.000512845	0
t6413	0	0	0	0	0	0	0	0	0	0	0.000261482
t6414	0.005687652	0.03309864	0.07315665	0.111316755	0.1365264	0.14716983	0.13250098	0.10236453	0.069707796	0.03634934	0.007283944
t6415	0.000332453	0	0	0	0	0	0	0	0	0	0
t6416	0	0.000781238	0.007032306	0.032993313	0.06675543	0.09547837	0.118626386	0.120555535	0.11170605	0.08953077	0.059987005
t6417	0.033752754	0.00674199	0.001515615	0	0	0	0	0	0	0	0
t6418	0	0	0	0.000693346	0.010354861	0.052202087	0.11157694	0.16577001	0.198177	0.20881185	0.19120635
t6419	0.15817308	0.10694391	0.057164382	0.012782386	8.94E-05	0	0	0	0	0	0
t6420	0	0	0	0	0	0.001730614	0.01424483	0.063306	0.12484626	0.18063565	0.21673591
t6421	0.22740723	0.2094355	0.16785774	0.10985422	0.052352536	0.011709804	0.000125896	0	0	0	0
t6422	0	0	0	0	0	0	0	0.002265535	0.013319889	0.056184553	0.10336788
t6423	0.14426671	0.16966243	0.17811932	0.16466612	0.13109724	0.08654217	0.04076271	0.009908838	0.000283814	0	0
t6424	0	0	0	0	0	0	0	0	0	0.002890146	0.015935043
t6425	0.06543695	0.1215425	0.16831155	0.20351152	0.214459	0.19887704	0.16001244	0.105032384	0.05185253	0.014861733	0.000656846
t6426	0	0	0	0	0	0	0	0	0	0	0
t6427	0.002699764	0.015488564	0.060935833	0.11291439	0.15641204	0.18041445	0.19306411	0.17591564	0.14144994	0.09288614	0.04402174
t6428	0.011436496	0.000357444	0	0	0	0	0	0	0	0	0
t6429	0	0	0.001720811	0.014429111	0.046670973	0.07800847	0.10482406	0.11705053	0.11974992	0.10847218	0.08020644
t6430	0.050704908	0.02341553	0.007350391	0.000840079	0	0	0	0	0	0	0
t6431	0	0	0	0	0.001266656	0.017063418	0.061501976	0.11267127	0.16071786	0.19374971	0.20742457
t6432	0.2007763	0.16633345	0.119474985	0.062479034	0.021006657	0.001243049	0	0	0	0	0
t6433	0	0	0	0	0	4.38E-05	0.001535706	0.016218197	0.04832922	0.08364449	0.10939302
t6434	0.12797974	0.12733217	0.112962246	0.095536485	0.06554437	0.040220402	0.015612877	0.001367181	0	0	0
t6435	0	0	0	0	0	0	0	0.000123085	0.002304453	0.025574414	0.07234928
t6436	0.123664215	0.15652335	0.16440806	0.1603222	0.16713342	0.14435323	0.10260338	0.056467075	0.01958567	0.00192685	1.57E-05
t6437	0	0	0	0	0	0	0	0	0	0.000221989	0.002845382
t6438	0.026299248	0.064518586	0.10308558	0.13099672	0.14874786	0.15787359	0.14523156	0.11844951	0.07880192	0.039178032	0.012501551
t6439	0.001314517	0.000109465	0	0	0	0	0	0	0	0	0
t6440	0.000477635	0.002680922	0.026242683	0.06915324	0.114366375	0.150386	0.175453	0.17855816	0.16288318	0.13482554	0.092393704
t6441	0.048208382	0.014427307	0.001960357	0.000489075	0	0	0	0	0	0	0
t6442	0	0	0.000458383	0.003570027	0.03481346	0.08901838	0.14186642	0.18282847	0.21814246	0.22689255	0.212649
t6443	0.17612314	0.12608466	0.06758341	0.018990837	0.001562063	0.000409142	0	0	0	0	0
t6444	0	0	0	0	0.000761323	0.005574302	0.04099673	0.095176905	0.1470648	0.19005427	0.21670152
t6445	0.21585721	0.18883248	0.15460248	0.10565235	0.05612265	0.017800402	0.002415856	0.00100777	0	0	0
t6446	0	0	0	0	0	0	0.00114795	0.005345262	0.03058513	0.068688296	0.1111747
t6447	0.1487397	0.16973312	0.17824897	0.17268407	0.14029664	0.10086563	0.057684466	0.018138481	0.002449897	0.001292201	0
t6448	0	0	0	0	0	0	0	0	0.001322541	0.006949269	0.036180403
t6449	0.08146392	0.13883436	0.18954913	0.2162192	0.22068879	0.20629412	0.17215228	0.11740406	0.065946735	0.020505408	0.002622883
t6450	0.003200325	0	0	0	0	0	0	0	0	0	0.001607582
t6451	0.00888554	0.041830648	0.08350274	0.13261436	0.1814011	0.22923474	0.23939544	0.23219465	0.2013092	0.15499085	0.09156801
t6452	0.029859552	0.002759499	0.002155804	0	0	0	0	0	0	0	0
t6453	0	0.001220721	0.011180568	0.062491737	0.13045569	0.19773039	0.25849062	0.29545757	0.29989985	0.27543736	0.22708224
t6454	0.15984061	0.091136664	0.03047436	0.003554303	0.004033647	0	0	0	0	0	0
t6455	0	0	0	0.002279198	0.013338415	0.06442878	0.12674406	0.19188601	0.2456101	0.28301802	0.2938617
t6456	0.2758811	0.23726572	0.17704362	0.10127443	0.036257938	0.003398982	0.004044766	0	0	0	0
t6457	0	0	0	0	8.17E-05	0.002230162	0.01387197	0.056695428	0.110677615	0.15658677	0.19977763
t6458	0.21926697	0.23344499	0.22264811	0.18402244	0.13386905	0.076260366	0.025225515	0.002327249	0.002098573	0	0
t6459	0	0	0	0	0	0	0.000308616	0.003382083	0.018033944	0.05650136	0.10092986
t6460	0.14388905	0.18139425	0.21095991	0.21155706	0.19094871	0.15660538	0.11445079	0.066162184	0.023879267	0.002907217	0.005570476
t6461	0	0	0	0	0	0	0	0	0.00023979	0.003746326	0.015533405
t6462	0.051579323	0.09367609	0.13935977	0.17656957	0.2044394	0.20550992	0.19942346	0.17194237	0.13062778	0.08407041	0.035237283
t6463	0.005194917	0.014325217	0	0	0	0	0	0	0	0	0.000230124
t6464	0.003748382	0.02225111	0.06993154	0.12801248	0.1849848	0.2271995	0.25213405	0.25595215	0.24179414	0.20300193	0.15297289
t6465	0.094543576	0.041461874	0.006415204	0.006721436	0	0	0	0	0	0	0
t6466	0	0.000349687	0.00517107	0.024328979	0.07268107	0.1317303	0.18613932	0.22655255	0.24641074	0.24694924	0.2273651
t6467	0.19191642	0.14924498	0.09735624	0.046295833	0.007648438	0.00347083	1.55E-05	0	0	0	0
t6468	0	0	0	0.00054861	0.007222031	0.031955246	0.09007363	0.15530731	0.2166289	0.26296732	0.2830736
t6469	0.2840323	0.26781255	0.22943027	0.1741049	0.11168968	0.050514333	0.0089387	0.000583527	3.08E-05	0	0
t6470	0	0	0	0	2.47E-05	0.000814516	0.006777821	0.028322764	0.07468319	0.12687209	0.16928068
t6471	0.19808464	0.21382648	0.21686324	0.19515058	0.16205782	0.12736352	0.08145084	0.037545178	0.007321504	0.001058589	0.00029249
t6472	0	0	0	0	0	0	0.000417458	0.001135701	0.006314912	0.025413329	0.061503824
t6473	0.107121825	0.15498407	0.19655174	0.21505913	0.22116555	0.20543684	0.17607601	0.13521893	0.09216484	0.045673024	0.009198768
t6474	0.000653882	0.000478026	0	0	0	0	0	0	0.001202008	0.00147359	0.007742521
t6475	0.032798454	0.07143404	0.11154404	0.15562114	0.19772524	0.23535511	0.25655323	0.23825622	0.21292083	0.16422053	0.111283466
t6476	0.053923838	0.011726464	0.000898305	0.000992222	0	0	0	0	0	0	0.00048784
t6477	0.002405298	0.011409791	0.043078832	0.102442406	0.16761373	0.22082919	0.2692903	0.29119873	0.2967174	0.28154668	0.24453406
t6478	0.19378258	0.13086715	0.063942246	0.013811097	0.00090011	0.001334564	0	0	0	0	0
t6479	0	0.000266528	0.002960416	0.013899611	0.05359297	0.122174695	0.19697621	0.26197585	0.31358126	0.34190056	0.33851135
t6480	0.31451556	0.27059874	0.21749716	0.14687997	0.07512931	0.01862142	0.001313586	0.001659454	0	0	0
t6481	6.62E-17	6.62E-17	6.62E-17	3.87E-05	0.001958622	0.014401885	0.051998787	0.11720855	0.19143228	0.26640448	0.32161954
t6482	0.35726643	0.36346236	0.33500257	0.29137224	0.22662388	0.15624276	0.08416649	0.023636578	0.00076837	6.62E-06	6.65E-17
t6483	6.68E-17	6.68E-17	6.67E-17	6.67E-17	1.01E-07	8.93E-05	0.002710302	0.01671618	0.06158912	0.1374396	0.21947172
t6484	0.30194333	0.36090758	0.38549832	0.37746325	0.34962186	0.29864755	0.23631585	0.16364798	0.089524955	0.026673505	0.001298081
t6485	1.24E-05	6.66E-17	6.68E-17	6.68E-17	6.69E-17	6.69E-17	9.34E-07	0.000173521	0.003705558	0.021557478	0.06895241
t6486	0.13526829	0.20653008	0.27258766	0.32482868	0.34561422	0.34724006	0.3158087	0.26937845	0.20573857	0.13998587	0.073294565
t6487	0.023125136	0.001776065	1.77E-05	6.63E-17	6.63E-17	6.63E-17	6.63E-17	6.63E-17	2.29E-06	0.000312949	0.004320557
t6488	0.019404905	0.058461618	0.116726026	0.17434853	0.23276241	0.2720409	0.2908525	0.2894648	0.2670614	0.22750072	0.1758733
t6489	0.12015171	0.06813451	0.02346386	0.002320534	3.60E-05	6.57E-17	6.58E-17	6.59E-17	6.58E-17	6.58E-17	6.19E-06
t6490	0.000476944	0.005003231	0.021751154	0.067528374	0.13031012	0.20527935	0.28425664	0.346008	0.38274	0.38838154	0.36685446
t6491	0.31471753	0.24770121	0.1700904	0.09519326	0.032518897	0.003479236	9.20E-05	6.59E-17	6.59E-17	6.59E-17	6.58E-17
t6492	6.58E-17	2.04E-05	0.000871838	0.006961213	0.025712302	0.06885423	0.13545689	0.20903619	0.266414	0.31068835	0.3533554
t6493	0.36032873	0.3379009	0.3014893	0.236763	0.1617831	0.09238703	0.03429004	0.00461764	0.000234179	6.56E-17	6.57E-17
t6494	6.57E-17	6.56E-17	2.04E-08	5.72E-05	0.001332703	0.007801184	0.02700359	0.07328922	0.13767594	0.19771735	0.24850988
t6495	0.2927156	0.32068285	0.3172461	0.28355923	0.2417657	0.18793313	0.12666807	0.07099773	0.027466446	0.003887483	0.000350515
t6496	8.57E-08	6.51E-17	6.51E-17	6.51E-17	6.06E-07	0.000105164	0.001154239	0.00563229	0.021393951	0.060534544	0.111416705
t6497	0.17082834	0.22642758	0.28399912	0.31244764	0.3159569	0.30316424	0.26765266	0.20971009	0.14862293	0.08476962	0.032358028
t6498	0.004004292	0.00040244	9.46E-07	6.46E-17	6.45E-17	6.45E-17	1.41E-06	0.000117959	0.001201898	0.00642533	0.024935056
t6499	0.06866063	0.1280955	0.19265686	0.25929627	0.303636	0.3326887	0.3366055	0.32365984	0.2805466	0.23135321	0.16615634
t6500	0.10032759	0.03984486	0.005378638	0.000679654	9.17E-06	6.52E-17	6.52E-17	6.52E-17	5.69E-06	0.000286713	0.001745983
t6501	0.007879116	0.028529061	0.07784661	0.14836307	0.227591	0.299808	0.34752247	0.3797383	0.3716209	0.34854385	0.30432203
t6502	0.24755096	0.18003495	0.11089664	0.046670783	0.008213006	0.001425298	4.70E-05	6.54E-17	6.54E-17	6.55E-17	1.95E-05
t6503	0.000545179	0.003394909	0.012848491	0.03742417	0.09415203	0.16972834	0.2523146	0.32607633	0.37235838	0.3890746	0.3894775
t6504	0.37542474	0.32113472	0.26301533	0.19461375	0.12145065	0.054149263	0.011061066	0.002141573	0.000133264	6.56E-17	6.56E-17
t6505	3.57E-07	7.85E-05	0.000941654	0.004416137	0.014616845	0.043042455	0.10500693	0.18672913	0.27081832	0.34330162	0.38857624
t6506	0.4193379	0.41580218	0.38042623	0.3334795	0.27273354	0.20215937	0.12890834	0.05716348	0.010871488	0.002211989	0.00022733
t6507	4.90E-07	6.57E-17	2.16E-06	0.000129975	0.000970276	0.004282098	0.015063844	0.047604088	0.11704191	0.20411257	0.28980866
t6508	0.3652774	0.41434598	0.43582892	0.43420544	0.4087794	0.35868314	0.29342917	0.21318544	0.13526839	0.060856238	0.012175332
t6509	0.002719886	0.000387223	1.12E-05	6.57E-17	1.32E-05	0.000228464	0.001335363	0.00532225	0.01703241	0.05115258	0.112278916
t6510	0.18860044	0.2617902	0.32382256	0.36450082	0.39126182	0.38851133	0.36831206	0.31793952	0.25468704	0.18115349	0.11181013
t6511	0.050684363	0.012408406	0.003755365	0.000863807	8.18E-05	4.39E-06	6.68E-05	0.000470756	0.001910246	0.006442712	0.018523894
t6512	0.047379225	0.09817154	0.15422492	0.21945275	0.27532303	0.32155648	0.347606	0.34854734	0.32447255	0.2838962	0.22658896
t6513	0.16589494	0.10055635	0.04824022	0.013288763	0.003780225	0.001032004	0.000168319	3.92E-05	0.000136085	0.00049367	0.002110078
t6514	0.006775995	0.019318765	0.04659698	0.09657297	0.15755722	0.2115728	0.26604834	0.30739376	0.33150956	0.32767776	0.3074214
t6515	0.2594644	0.21344067	0.15667574	0.10417917	0.054312512	0.015775718	0.004701371	0.001663445	0.000430292	0.000186458	0.000370806
t6516	0.00101545	0.003308198	0.008790927	0.020168865	0.04932962	0.09914656	0.1421584	0.19800335	0.25262177	0.30195096	0.3253597
t6517	0.3178756	0.28509328	0.2458326	0.19325721	0.14034724	0.08434924	0.04211045	0.015678875	0.005753574	0.002370733	0.000684228
t6518	0.00032442	0.000533562	0.001255459	0.003678429	0.00950369	0.021356393	0.042895004	0.0809646	0.121064454	0.17769621	0.23464343
t6519	0.2787804	0.30105528	0.3097175	0.29930443	0.2695911	0.22060615	0.17067567	0.1165975	0.06254928	0.021715382	0.007417215
t6520	0.00311568	0.001129166	0.000702072	0.000990599	0.002244842	0.00577986	0.013875918	0.032675046	0.06792092	0.11504352	0.16372378
t6521	0.2093353	0.23846586	0.26738718	0.2953187	0.30288154	0.28857893	0.2584317	0.20347093	0.15251358	0.0988043	0.054447148
t6522	0.022359286	0.008649509	0.003835185	0.00154951	0.000960826	0.001269795	0.002608113	0.005986281	0.01298444	0.027475148	0.06115151
t6523	0.11187156	0.17771061	0.23693615	0.2902109	0.33294708	0.36147764	0.36836198	0.36163315	0.32424852	0.2706448	0.20756826
t6524	0.13816512	0.07448721	0.028290555	0.010173208	0.004616641	0.002047326	0.001299277	0.001505071	0.003023889	0.007055029	0.014313675
t6525	0.02958695	0.059577085	0.10572966	0.16446926	0.2233902	0.26665708	0.31012064	0.32670203	0.33567917	0.3208064	0.29723108
t6526	0.25513062	0.19084068	0.12671137	0.06945997	0.028385743	0.011042552	0.005525776	0.002686292	0.001813901	0.002172598	0.003990958
t6527	0.008220463	0.016678702	0.034224425	0.06486264	0.10833097	0.1650401	0.20951837	0.2492924	0.26831326	0.284987	0.2752625
t6528	0.25525248	0.22553441	0.18733706	0.14451785	0.100946225	0.060103044	0.027858747	0.01214181	0.006708637	0.00369689	0.002612294
t6529	0.003050979	0.00519707	0.00988349	0.019910555	0.037702035	0.06858575	0.11327299	0.17260045	0.23080301	0.27562797	0.31692287
t6530	0.34491992	0.3476869	0.33056492	0.306591	0.26546893	0.20561159	0.14332554	0.083497055	0.034268662	0.012970589	0.007562358
t6531	0.004358902	0.003226667	0.003675579	0.005763583	0.00993777	0.017844103	0.034443393	0.0718589	0.12973979	0.19054806	0.25721008
t6532	0.31719825	0.35161415	0.38845432	0.3929939	0.3842551	0.35403717	0.29857764	0.22773847	0.15589412	0.090544805	0.038426515
t6533	0.013843297	0.008349544	0.005045164	0.003757854	0.004237392	0.006562889	0.011065433	0.020349318	0.03923347	0.07616815	0.12569363
t6534	0.1799702	0.24083039	0.2934138	0.33046547	0.34988362	0.3370297	0.30475664	0.2707809	0.22411644	0.1677883	0.11036105
t6535	0.06468276	0.029458223	0.012286819	0.007792565	0.004909471	0.003878798	0.004249159	0.006150705	0.009604804	0.016037289	0.027397506
t6536	0.052613724	0.090848535	0.14748684	0.20259319	0.25779077	0.29678592	0.31900337	0.32940802	0.3201255	0.2777348	0.24263002
t6537	0.18942891	0.13279739	0.07924596	0.03685595	0.013911926	0.008226907	0.005422825	0.004484498	0.004895003	0.007127935	0.011880991
t6538	0.02223448	0.04366253	0.084384374	0.14013119	0.20913644	0.2667511	0.32279873	0.36311698	0.40817106	0.40158102	0.3799879
t6539	0.3313497	0.27610216	0.21465768	0.15034047	0.089211084	0.041570272	0.015888233	0.009761484	0.006575529	0.005154246	0.005662134
t6540	0.008255095	0.013439088	0.025347766	0.04918379	0.09009224	0.14390862	0.20559219	0.26400867	0.31514484	0.36384904	0.37638882
t6541	0.3807993	0.3549541	0.3200953	0.25632983	0.20651007	0.14852685	0.09203268	0.04583796	0.019400379	0.012155912	0.008395672
t6542	0.007033009	0.007598367	0.010179748	0.016518902	0.029451381	0.056377746	0.09880953	0.15737027	0.22448891	0.2871117	0.33937246
t6543	0.3836392	0.4044361	0.40619937	0.38924402	0.33785427	0.2750678	0.21967961	0.15388359	0.09513273	0.049481053	0.021433601
t6544	0.013589668	0.009386323	0.008016563	0.008557867	0.011274276	0.017724048	0.030733056	0.05526922	0.09826352	0.1560563	0.22250707
t6545	0.28536204	0.337722	0.36468875	0.3815607	0.37333545	0.3566965	0.3245959	0.27200142	0.21537156	0.15783122	0.10033402
t6546	0.054131772	0.022169026	0.01408677	0.009865361	0.008368905	0.037013084	0.034002826	0.0423238	0.044616044	0.05230046	0.09093823
t6547	0.14509359	0.21248767	0.27627635	0.32779703	0.364623	0.4060788	0.3946575	0.38169295	0.33496174	0.29265544	0.23338616
t6548	0.16547838	0.10491409	0.051430956	0.017319204	0.045783814	0.034346703	0.032792646	0.034452878	0.030012831	0.038289443	0.038934626
t6549	0.047611836	0.08490494	0.1399224	0.2198083	0.2908885	0.3523232	0.39681137	0.42794332	0.4332439	0.41247	0.3768968
t6550	0.31676772	0.25122604	0.18254364	0.114253	0.059584457	0.022564886	0.05463272	0.040383723	0.035946004	0.040278167	0.036257308
t6551	0.043863125	0.04749874	0.063529894	0.11597186	0.18060389	0.26255777	0.31983823	0.37257093	0.40997922	0.4318718	0.43424895
t6552	0.40513787	0.3781724	0.3236669	0.25606528	0.19104822	0.12306568	0.064665854	0.026000855	0.038811907	0.04506697	0.03846758
t6553	0.044100646	0.03840754	0.04646947	0.048845246	0.072512195	0.13305035	0.21039537	0.29673344	0.37987906	0.44859114	0.48855972
