	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t4399	0.21245	0.36867	0.17722	0.22744	0.2558	0.05133	0.12955	0.19704	0.16115	0.26761	0.07971	0.132	0.324	0.247	0.265	0.276	0.294
t4400	0.36063	0.49318	0.31631	0.36628	0.38064	0.18275	0.26655	0.33364	0.21394	0.36521	0.14034	0.185	0.463	0.35	0.386	0.378	0.413
t4401	0.49715	0.5979	0.45708	0.50128	0.51233	0.34247	0.41602	0.47148	0.27019	0.44322	0.19919	0.219	0.569	0.435	0.479	0.461	0.507
t4402	0.61483	0.68135	0.58643	0.61731	0.61922	0.50062	0.5585	0.59364	0.33178	0.51373	0.25677	0.262	0.59	0.48	0.54	0.5	0.565
t4403	0.67243	0.72583	0.68882	0.70789	0.6974	0.64034	0.66523	0.69061	0.36591	0.56877	0.29448	0.303	0.544	0.476	0.568	0.508	0.556
t4404	0.6897	0.73248	0.75667	0.75456	0.7487	0.73924	0.75069	0.7527	0.38222	0.56309	0.33828	0.298	0.471	0.436	0.56	0.489	0.548
t4405	0.66591	0.71352	0.78342	0.75954	0.765	0.80068	0.79135	0.77901	0.37345	0.54335	0.34347	0.262	0.433	0.393	0.529	0.435	0.509
t4406	0.59755	0.65018	0.76304	0.7275	0.74166	0.80716	0.78745	0.76669	0.36647	0.51014	0.37533	0.25	0.399	0.357	0.476	0.354	0.444
t4407	0.46198	0.56324	0.71043	0.64817	0.68391	0.79041	0.7371	0.71424	0.34724	0.45732	0.35802	0.23	0.323	0.326	0.398	0.262	0.357
t4408	0.35654	0.45409	0.61644	0.549	0.59476	0.69582	0.64247	0.62497	0.30048	0.40098	0.33669	0.165	0.21	0.259	0.296	0.177	0.25
t4409	0.22046	0.3298	0.5053	0.43243	0.48205	0.58683	0.52757	0.50954	0.26441	0.33058	0.31216	0.107	0.093	0.146	0.179	0.097	0.148
t4410	0.14396	0.20414	0.36405	0.29802	0.35577	0.43895	0.38173	0.37786	0.20331	0.2513	0.259	0.047	0.03	0.044	0.07	0.037	0.058
t4411	0.07144	0.09699	0.2292	0.17341	0.22697	0.28113	0.23583	0.23965	0.15411	0.1712	0.19595	0.008	0.002	0.001	0.007	0.003	0.004
t4412	0.01466	0.02468	0.10535	0.06931	0.11007	0.12782	0.10097	0.11438	0.1064	0.09633	0.11825	0	0	0	0	0	0
t4413	0.00003	0.00048	0.01851	0.00736	0.02648	0.02013	0.01573	0.02382	0.06185	0.03907	0.05239	0	0	0	0	0	0
t4414	0	0	0	0	0.00022	0.00004	0.00002	0	0.03172	0.01205	0.01185	0	0	0	0	0	0
t4415	0	0	0	0	0	0	0	0	0.02406	0.00542	0.00063	0	0	0	0	0	0
t4416	0	0	0	0	0	0	0	0	0.03272	0.00444	0	0	0	0	0	0	0
t4417	0	0	0	0	0	0	0	0	0.03496	0.00566	0	0	0	0	0	0	0
t4418	0	0	0	0	0	0	0	0	0.03524	0.01193	0	0	0	0	0	0	0
t4419	0	0.00103	0	0	0	0	0	0	0.03339	0.02258	0	0	0	0	0	0	0
t4420	0	0.03112	0	0.00017	0.00096	0	0	0	0.04555	0.05021	0.00003	0	0.001	0.008	0	0.02	0.002
t4421	0.01188	0.10693	0.00208	0.01679	0.03752	0	0.00019	0.00642	0.08271	0.11755	0.00176	0.018	0.016	0.059	0.033	0.069	0.055
t4422	0.07428	0.21029	0.05186	0.09762	0.11901	0.00106	0.02947	0.0675	0.12977	0.205	0.02922	0.084	0.043	0.15	0.139	0.133	0.147
t4423	0.14336	0.32648	0.15579	0.21951	0.22745	0.04243	0.13806	0.17304	0.18964	0.30818	0.1026	0.211	0.084	0.257	0.282	0.199	0.23
t4424	0.26231	0.4464	0.29178	0.3583	0.30295	0.14528	0.28429	0.30479	0.24569	0.40719	0.18707	0.376	0.139	0.343	0.422	0.256	0.286
t4425	0.36145	0.55507	0.42062	0.48881	0.43019	0.27298	0.43814	0.43431	0.2946	0.49837	0.28547	0.485	0.211	0.387	0.535	0.3	0.348
t4426	0.51093	0.63645	0.54652	0.59553	0.53167	0.39871	0.57814	0.55416	0.3378	0.57949	0.37106	0.543	0.273	0.393	0.617	0.322	0.421
t4427	0.58934	0.67062	0.64694	0.67372	0.61263	0.50955	0.6882	0.66329	0.36182	0.62522	0.43607	0.632	0.321	0.401	0.665	0.319	0.504
t4428	0.66612	0.63996	0.68858	0.71735	0.67943	0.57739	0.7662	0.70496	0.37853	0.66514	0.46098	0.681	0.341	0.391	0.676	0.303	0.546
t4429	0.65007	0.60366	0.70991	0.70657	0.68587	0.64573	0.79651	0.73017	0.36929	0.654	0.46304	0.605	0.342	0.346	0.647	0.28	0.553
t4430	0.58885	0.52274	0.71651	0.69286	0.67013	0.65795	0.77865	0.72247	0.34715	0.6062	0.46148	0.488	0.343	0.275	0.578	0.244	0.471
t4431	0.54439	0.45966	0.63163	0.61359	0.62487	0.62186	0.72381	0.66125	0.33097	0.55049	0.42625	0.511	0.297	0.205	0.475	0.195	0.394
t4432	0.40636	0.37723	0.51462	0.53066	0.53787	0.55981	0.63739	0.57799	0.29228	0.46429	0.39787	0.396	0.229	0.153	0.352	0.139	0.319
t4433	0.30683	0.27859	0.42097	0.41982	0.43309	0.47732	0.51384	0.4647	0.25645	0.37789	0.35643	0.221	0.144	0.091	0.208	0.082	0.222
t4434	0.18398	0.18591	0.26449	0.29454	0.30695	0.35886	0.37637	0.33553	0.20513	0.29027	0.29308	0.098	0.056	0.026	0.079	0.032	0.093
t4435	0.09089	0.09627	0.16737	0.17017	0.19148	0.23709	0.23097	0.20184	0.15548	0.1969	0.21524	0.019	0.007	0	0.008	0.004	0.009
t4436	0.02458	0.02418	0.08597	0.06666	0.0814	0.10656	0.09987	0.09832	0.10411	0.11015	0.12005	0	0	0	0	0	0
t4437	0.00004	0.00047	0.01654	0.0068	0.01841	0.01831	0.01544	0.02054	0.06638	0.04436	0.05689	0	0	0	0	0	0
t4438	0	0	0	0	0.00015	0.00005	0.00002	0	0.03824	0.01378	0.01223	0	0	0	0	0	0
t4439	0	0	0	0	0	0	0	0	0.03181	0.00643	0.00054	0	0	0	0	0	0
t4440	0	0	0	0	0	0	0	0	0.04196	0.00519	0	0	0	0	0	0	0
t4441	0	0	0	0	0	0	0	0	0.04639	0.0064	0	0	0	0	0	0	0
t4442	0	0	0	0	0	0	0	0	0.04824	0.0126	0	0	0	0	0	0	0
t4443	0	0.00097	0	0	0	0	0	0	0.04736	0.02324	0	0	0	0	0	0	0
t4444	0	0.03216	0	0.00014	0.00058	0	0	0	0.06299	0.05032	0.00003	0	0.012	0.009	0	0.019	0.001
t4445	0.01211	0.11543	0.0019	0.01589	0.02057	0	0.00017	0.00533	0.10089	0.11548	0.00199	0.02	0.079	0.071	0.038	0.084	0.057
t4446	0.07071	0.22654	0.05033	0.09469	0.06633	0.00093	0.02829	0.05793	0.15594	0.20595	0.0311	0.091	0.197	0.182	0.145	0.189	0.189
t4447	0.17378	0.35158	0.14949	0.21663	0.12562	0.0484	0.13302	0.1602	0.21845	0.30863	0.10636	0.205	0.338	0.313	0.29	0.315	0.343
t4448	0.2705	0.44537	0.23038	0.3459	0.17659	0.17232	0.27878	0.23162	0.28124	0.41737	0.19036	0.327	0.445	0.44	0.433	0.437	0.47
t4449	0.4086	0.51689	0.32326	0.47517	0.25013	0.33368	0.42522	0.32806	0.33749	0.51618	0.29884	0.423	0.489	0.549	0.546	0.543	0.56
t4450	0.48586	0.53607	0.49073	0.58576	0.31778	0.50085	0.56435	0.44154	0.39525	0.59735	0.39571	0.47	0.48	0.621	0.623	0.606	0.614
t4451	0.55871	0.51898	0.59575	0.66752	0.39583	0.63541	0.67559	0.51887	0.4416	0.65543	0.46305	0.56	0.45	0.662	0.666	0.615	0.631
t4452	0.62731	0.53933	0.61263	0.70332	0.46007	0.72431	0.75049	0.58482	0.44581	0.68286	0.47513	0.609	0.406	0.661	0.672	0.568	0.627
t4453	0.58828	0.52828	0.61541	0.69459	0.50998	0.77532	0.78245	0.62037	0.44451	0.67634	0.51101	0.509	0.358	0.613	0.643	0.487	0.606
t4454	0.59359	0.48507	0.60819	0.6541	0.52492	0.78696	0.76522	0.6346	0.42287	0.62476	0.49462	0.389	0.31	0.516	0.58	0.38	0.548
t4455	0.49571	0.40071	0.5938	0.57506	0.50062	0.74659	0.71033	0.59625	0.38195	0.55726	0.48726	0.304	0.262	0.402	0.482	0.265	0.448
t4456	0.41271	0.32761	0.54874	0.48142	0.43329	0.67591	0.61279	0.5018	0.33489	0.47437	0.45543	0.207	0.214	0.279	0.354	0.155	0.322
t4457	0.29298	0.24525	0.42183	0.36649	0.38402	0.56641	0.49435	0.44239	0.28787	0.37682	0.39082	0.137	0.143	0.154	0.209	0.076	0.186
t4458	0.19665	0.16018	0.28608	0.24187	0.27897	0.43157	0.35839	0.33854	0.22416	0.27682	0.32692	0.086	0.057	0.048	0.08	0.028	0.075
t4459	0.09075	0.08168	0.17692	0.13693	0.17662	0.2849	0.2181	0.21092	0.16953	0.18475	0.23932	0.026	0.006	0.001	0.009	0.003	0.006
t4460	0.02227	0.02113	0.07463	0.05508	0.05884	0.13411	0.09138	0.10235	0.11856	0.10322	0.15668	0	0	0	0	0	0
t4461	0.00004	0.00044	0.01307	0.00544	0.01654	0.02183	0.01426	0.02073	0.0725	0.04128	0.07014	0	0	0	0	0	0
t4462	0	0	0	0	0.00014	0.00004	0.00002	0	0.04289	0.01274	0.01373	0	0	0	0	0	0
t4463	0	0	0	0	0	0	0	0	0.03561	0.00571	0.00049	0	0	0	0	0	0
t4464	0	0	0	0	0	0	0	0	0.04717	0.00441	0	0	0	0	0	0	0
t4465	0	0	0	0	0	0	0	0	0.05331	0.00542	0	0	0	0	0	0	0
t4466	0	0	0	0	0	0	0	0	0.05322	0.01002	0	0	0	0	0	0	0
t4467	0	0.00084	0	0	0	0	0	0	0.05415	0.01886	0	0	0	0	0	0	0
t4468	0	0.02758	0	0.00014	0.00064	0	0	0	0.06941	0.04165	0.00002	0	0.007	0.01	0	0.018	0.002
t4469	0.00906	0.09534	0.00107	0.01404	0.02886	0	0.00014	0.00399	0.10826	0.09996	0.00174	0.022	0.059	0.068	0.034	0.073	0.029
t4470	0.06553	0.18238	0.03516	0.08082	0.09925	0.00095	0.02496	0.04929	0.15722	0.17684	0.0306	0.104	0.142	0.171	0.136	0.152	0.062
t4471	0.14582	0.29674	0.11694	0.18356	0.21191	0.04946	0.11547	0.12855	0.21503	0.28436	0.10359	0.245	0.258	0.297	0.279	0.242	0.095
t4472	0.25298	0.44153	0.23401	0.30625	0.31919	0.18394	0.22251	0.23075	0.27246	0.39072	0.16975	0.398	0.382	0.416	0.419	0.338	0.129
t4473	0.35502	0.56101	0.34288	0.41524	0.45111	0.34643	0.34223	0.35313	0.3358	0.47862	0.25316	0.524	0.462	0.503	0.535	0.417	0.187
t4474	0.43397	0.57839	0.49227	0.51323	0.5731	0.50088	0.47516	0.5021	0.3757	0.55189	0.34337	0.648	0.486	0.547	0.606	0.458	0.248
t4475	0.5145	0.54928	0.56488	0.5791	0.66967	0.63929	0.59116	0.63923	0.40015	0.59946	0.42187	0.719	0.488	0.534	0.639	0.468	0.295
t4476	0.57421	0.51552	0.58227	0.62924	0.73484	0.75149	0.6829	0.71209	0.41522	0.62984	0.4887	0.744	0.447	0.477	0.651	0.455	0.293
t4477	0.59302	0.5053	0.52242	0.6508	0.75619	0.81597	0.72532	0.70745	0.41556	0.61906	0.53625	0.729	0.385	0.385	0.628	0.397	0.264
t4478	0.59024	0.4632	0.45566	0.59254	0.72176	0.82096	0.72058	0.6681	0.39102	0.59039	0.51796	0.672	0.317	0.3	0.573	0.319	0.233
t4479	0.50649	0.36807	0.38092	0.52575	0.67088	0.78198	0.68733	0.61789	0.35639	0.52909	0.50345	0.569	0.25	0.222	0.483	0.233	0.234
t4480	0.42428	0.29756	0.31868	0.43748	0.57564	0.70213	0.59524	0.52503	0.31148	0.45591	0.47219	0.436	0.173	0.152	0.362	0.155	0.298
t4481	0.31301	0.23113	0.25636	0.31463	0.45284	0.58106	0.47919	0.45636	0.25537	0.38188	0.39166	0.27	0.113	0.082	0.218	0.084	0.232
t4482	0.16857	0.14882	0.19895	0.19681	0.32787	0.44176	0.3627	0.33819	0.20001	0.28795	0.30847	0.115	0.054	0.025	0.084	0.032	0.091
t4483	0.08524	0.07774	0.09922	0.10427	0.20499	0.28583	0.22212	0.20358	0.14569	0.19185	0.23883	0.017	0.006	0	0.009	0.004	0.005
t4484	0.02224	0.02153	0.06371	0.04349	0.09285	0.13152	0.09484	0.09382	0.10508	0.09999	0.14398	0	0	0	0	0	0
t4485	0.00004	0.00042	0.01058	0.00471	0.02295	0.02121	0.01488	0.01924	0.06481	0.03763	0.06196	0	0	0	0	0	0
t4486	0	0	0	0	0.00013	0.00005	0.00002	0	0.03978	0.01103	0.00947	0	0	0	0	0	0
t4487	0	0	0	0	0	0	0	0	0.03177	0.00445	0.00025	0	0	0	0	0	0
t4488	0	0	0	0	0	0	0	0	0.04168	0.00359	0	0	0	0	0	0	0
t4489	0	0	0	0	0	0	0	0	0.0465	0.00455	0	0	0	0	0	0	0
t4490	0	0	0	0	0	0	0	0	0.04793	0.0099	0	0	0	0	0	0	0
t4491	0	0.00074	0	0	0	0	0	0	0.04981	0.01837	0	0	0	0	0	0	0
t4492	0	0.02723	0	0.00011	0.00061	0	0	0	0.07054	0.04253	0.00002	0	0.011	0.01	0	0.013	0.001
t4493	0.01183	0.10264	0.00093	0.01177	0.03408	0	0.00011	0.00529	0.11319	0.10568	0.00104	0.024	0.073	0.072	0.036	0.052	0.057
t4494	0.08085	0.20376	0.0255	0.06923	0.11805	0.00084	0.02528	0.06361	0.16723	0.19479	0.02532	0.132	0.188	0.181	0.146	0.11	0.187
t4495	0.19284	0.32596	0.08273	0.15286	0.23975	0.04836	0.12263	0.17023	0.22797	0.29936	0.09257	0.293	0.33	0.307	0.297	0.173	0.334
t4496	0.32233	0.45392	0.12607	0.23901	0.36623	0.18813	0.26246	0.27615	0.29179	0.40573	0.17105	0.464	0.462	0.429	0.444	0.242	0.483
t4497	0.42558	0.55271	0.22835	0.32737	0.49124	0.35099	0.40912	0.3974	0.34774	0.49504	0.27886	0.579	0.574	0.516	0.563	0.323	0.601
t4498	0.56998	0.64888	0.27676	0.40768	0.59662	0.51841	0.54578	0.51869	0.38932	0.57387	0.40184	0.638	0.645	0.566	0.643	0.404	0.682
t4499	0.61302	0.68832	0.32215	0.4728	0.67988	0.65847	0.65165	0.62325	0.4155	0.62338	0.49609	0.677	0.685	0.587	0.686	0.442	0.726
t4500	0.6287	0.65355	0.46257	0.4955	0.7187	0.77702	0.72537	0.7185	0.45459	0.64451	0.58255	0.67	0.689	0.595	0.692	0.443	0.73
t4501	0.60716	0.61917	0.48312	0.50751	0.74035	0.84323	0.75959	0.73353	0.45142	0.6259	0.62561	0.593	0.648	0.579	0.661	0.422	0.694
t4502	0.5733	0.54773	0.51886	0.49992	0.7047	0.8628	0.76208	0.72167	0.45463	0.58168	0.63275	0.441	0.563	0.527	0.593	0.374	0.626
t4503	0.52369	0.48127	0.51567	0.44983	0.64586	0.82171	0.71678	0.6716	0.41836	0.52235	0.60578	0.3	0.432	0.436	0.489	0.302	0.516
t4504	0.42132	0.37594	0.41883	0.3601	0.55142	0.73786	0.62003	0.58321	0.36434	0.45179	0.53237	0.205	0.291	0.31	0.356	0.215	0.365
t4505	0.3067	0.27365	0.33292	0.26788	0.42345	0.62064	0.50659	0.43898	0.30762	0.37578	0.44779	0.108	0.161	0.163	0.207	0.124	0.189
t4506	0.1808	0.17326	0.24466	0.17371	0.30799	0.46409	0.36481	0.34296	0.23659	0.28824	0.33571	0.036	0.06	0.046	0.076	0.047	0.063
t4507	0.09442	0.08564	0.13576	0.10741	0.19655	0.29685	0.22632	0.20276	0.17493	0.19146	0.23607	0.006	0.006	0.001	0.007	0.005	0.004
t4508	0.02393	0.02227	0.06149	0.03975	0.09568	0.13356	0.09665	0.10216	0.112	0.10591	0.1565	0	0	0	0	0	0
t4509	0.00003	0.00036	0.00974	0.00398	0.02238	0.02216	0.01489	0.02061	0.06743	0.04199	0.06881	0	0	0	0	0	0
t4510	0	0	0	0	0.00011	0.00005	0.00002	0	0.03934	0.01282	0.01192	0	0	0	0	0	0
t4511	0	0	0	0	0	0	0	0	0.03226	0.00553	0.00031	0	0	0	0	0	0
t4512	0	0	0	0	0	0	0	0	0.04361	0.00494	0	0	0	0	0	0	0
t4513	0	0	0	0	0	0	0	0	0.04619	0.00494	0	0	0	0	0	0	0
t4514	0	0	0	0	0	0	0	0	0.04936	0.01011	0	0	0	0	0	0	0
t4515	0	0.00074	0	0	0	0	0	0	0.05192	0.01954	0	0	0	0	0	0	0
t4516	0	0.03001	0	0.00006	0.0005	0	0	0	0.06482	0.0443	0	0	0.009	0.01	0	0.027	0.002
t4517	0.01331	0.11196	0.00107	0.00598	0.03295	0	0.00011	0.00485	0.1047	0.11035	0.00177	0.015	0.061	0.074	0.034	0.102	0.051
t4518	0.09383	0.22258	0.03246	0.04152	0.11608	0.00082	0.02619	0.06345	0.15558	0.20108	0.03224	0.073	0.142	0.188	0.131	0.214	0.131
t4519	0.221	0.34563	0.11167	0.09451	0.22393	0.0481	0.12938	0.1612	0.21965	0.30885	0.10887	0.152	0.244	0.318	0.261	0.336	0.185
t4520	0.3488	0.4703	0.19509	0.18715	0.31444	0.18618	0.27547	0.25897	0.28826	0.41066	0.19465	0.245	0.347	0.429	0.399	0.447	0.233
t4521	0.48664	0.57428	0.31652	0.27113	0.41931	0.34841	0.42586	0.39884	0.35485	0.50673	0.31684	0.336	0.403	0.489	0.516	0.534	0.318
t4522	0.62261	0.65089	0.42723	0.34894	0.52321	0.52055	0.56263	0.5242	0.40887	0.58628	0.4417	0.464	0.447	0.525	0.598	0.586	0.387
t4523	0.68451	0.68063	0.48044	0.42735	0.62397	0.65951	0.66796	0.6503	0.42932	0.63743	0.54965	0.593	0.449	0.555	0.642	0.604	0.47
t4524	0.69738	0.6375	0.53802	0.48543	0.67462	0.76995	0.74422	0.6982	0.45853	0.6558	0.61636	0.654	0.439	0.552	0.652	0.59	0.484
t4525	0.68259	0.57792	0.46386	0.51186	0.69657	0.83611	0.7793	0.72393	0.46206	0.65221	0.62071	0.627	0.401	0.517	0.628	0.546	0.439
t4526	0.58581	0.47655	0.4416	0.53263	0.66142	0.85143	0.76688	0.66776	0.43446	0.62288	0.60322	0.576	0.355	0.473	0.569	0.472	0.405
t4527	0.53722	0.40139	0.46294	0.48066	0.60667	0.81425	0.71133	0.66491	0.40505	0.54837	0.56912	0.508	0.298	0.39	0.475	0.367	0.35
t4528	0.4565	0.33906	0.42441	0.43141	0.53021	0.73021	0.6176	0.57423	0.35831	0.46562	0.52739	0.404	0.216	0.276	0.351	0.244	0.262
t4529	0.33271	0.24491	0.34723	0.33056	0.42934	0.61369	0.49833	0.48415	0.31163	0.38174	0.45251	0.262	0.13	0.144	0.209	0.131	0.161
t4530	0.21812	0.16709	0.2548	0.22237	0.32715	0.46423	0.36283	0.36487	0.24449	0.28305	0.36897	0.122	0.055	0.044	0.081	0.047	0.063
t4531	0.10618	0.08329	0.17659	0.1297	0.21454	0.2987	0.22034	0.23341	0.1744	0.1837	0.27411	0.024	0.005	0	0.008	0.004	0.003
t4532	0.0249	0.01995	0.06212	0.05337	0.104	0.13722	0.09452	0.11097	0.12802	0.10037	0.17368	0	0	0	0	0	0
t4533	0.00003	0.00031	0.01196	0.00546	0.02313	0.02202	0.01414	0.0213	0.07625	0.03798	0.07663	0	0	0	0	0	0
t4534	0	0	0	0	0.00009	0.00004	0.00001	0	0.04333	0.01062	0.01438	0	0	0	0	0	0
t4535	0	0	0	0	0	0	0	0	0.037	0.00429	0.00049	0	0	0	0	0	0
t4536	0	0	0	0	0	0	0	0	0.04657	0.00343	0	0	0	0	0	0	0
t4537	0	0	0	0	0	0	0	0	0.04986	0.00386	0	0	0	0	0	0	0
t4538	0	0	0	0	0	0	0	0	0.04791	0.00905	0	0	0	0	0	0	0
t4539	0	0.00059	0	0	0	0	0	0	0.04955	0.01827	0	0	0	0	0	0	0
t4540	0	0.02588	0	0.0001	0.00041	0	0	0	0.06608	0.04349	0	0	0.006	0.011	0	0.022	0.001
t4541	0.01284	0.0937	0.00087	0.01209	0.02448	0	0.00009	0.0045	0.11624	0.10876	0.00182	0.027	0.063	0.066	0.038	0.086	0.054
t4542	0.09674	0.18571	0.02619	0.07896	0.08643	0.00079	0.02463	0.06355	0.18554	0.19742	0.02535	0.142	0.165	0.164	0.148	0.177	0.175
t4543	0.22648	0.28034	0.07691	0.1804	0.17181	0.0479	0.12504	0.16894	0.26327	0.30144	0.08057	0.297	0.268	0.286	0.295	0.276	0.314
t4544	0.376	0.34709	0.14556	0.27708	0.27334	0.189	0.26754	0.21142	0.34926	0.39784	0.14151	0.446	0.377	0.406	0.436	0.374	0.456
t4545	0.51987	0.43276	0.2518	0.40205	0.38587	0.35164	0.41587	0.25375	0.42383	0.49087	0.24884	0.563	0.465	0.505	0.549	0.461	0.566
t4546	0.62528	0.51551	0.38517	0.50198	0.48719	0.51069	0.55174	0.34422	0.48534	0.5701	0.36813	0.649	0.52	0.575	0.628	0.523	0.64
t4547	0.66582	0.56776	0.50452	0.56511	0.58063	0.63604	0.66061	0.32657	0.53095	0.62238	0.48725	0.698	0.545	0.608	0.671	0.545	0.683
t4548	0.6654	0.57753	0.45213	0.58233	0.65259	0.73801	0.72754	0.30288	0.53838	0.64194	0.57937	0.707	0.542	0.597	0.675	0.528	0.686
t4549	0.65587	0.56194	0.48467	0.58895	0.68648	0.80041	0.73816	0.2612	0.53088	0.6268	0.63874	0.674	0.508	0.53	0.643	0.482	0.655
t4550	0.5902	0.49259	0.42389	0.53172	0.68752	0.81237	0.73641	0.27415	0.49934	0.58746	0.65041	0.597	0.431	0.465	0.572	0.405	0.594
t4551	0.53702	0.43485	0.42234	0.45854	0.63273	0.7816	0.6897	0.27136	0.44141	0.53096	0.64833	0.489	0.332	0.387	0.469	0.308	0.496
t4552	0.40245	0.36033	0.37361	0.40487	0.51049	0.70434	0.59858	0.25663	0.38826	0.44798	0.58338	0.37	0.235	0.278	0.343	0.201	0.367
t4553	0.30968	0.27038	0.23994	0.2989	0.38504	0.59487	0.48096	0.22138	0.32521	0.36076	0.50079	0.231	0.135	0.158	0.203	0.104	0.217
t4554	0.19418	0.16822	0.20333	0.2119	0.25507	0.4449	0.35081	0.17713	0.25756	0.26823	0.39877	0.104	0.054	0.049	0.077	0.037	0.081
t4555	0.09535	0.07946	0.1564	0.12714	0.14714	0.28745	0.21446	0.11637	0.19267	0.17509	0.27789	0.018	0.005	0.001	0.007	0.003	0.006
t4556	0.0228	0.01866	0.05084	0.04464	0.06201	0.13247	0.09244	0.04292	0.13827	0.09246	0.17586	0	0	0	0	0	0
t4557	0.00002	0.00026	0.01032	0.00385	0.01405	0.02107	0.01331	0.01013	0.08198	0.03466	0.07643	0	0	0	0	0	0
t4558	0	0	0	0	0.00005	0.00004	0.00001	0	0.04427	0.00989	0.01398	0	0	0	0	0	0
t4559	0	0	0	0	0	0	0	0	0.04017	0.0043	0.00042	0	0	0	0	0	0
t4560	0	0	0	0	0	0	0	0	0.05775	0.00304	0	0	0	0	0	0	0
t4561	0	0	0	0	0	0	0	0	0.06005	0.00361	0	0	0	0	0	0	0
t4562	0	0	0	0	0	0	0	0	0.05637	0.00906	0	0	0	0	0	0	0
t4563	0	0.00054	0	0	0	0	0	0	0.05511	0.01678	0	0	0	0	0	0	0
t4564	0	0.02756	0	0.00008	0.0003	0	0	0	0.07077	0.03849	0	0	0.003	0.009	0	0.018	0.002
t4565	0.01218	0.10537	0.00086	0.01049	0.02541	0	0.00007	0.00232	0.11489	0.09805	0.00193	0.022	0.042	0.07	0.035	0.069	0.062
t4566	0.0884	0.21665	0.04144	0.07055	0.09093	0.00068	0.02255	0.03323	0.1764	0.17917	0.0292	0.117	0.131	0.18	0.138	0.146	0.178
t4567	0.20827	0.33944	0.14407	0.17007	0.19485	0.04508	0.11568	0.08329	0.24817	0.27642	0.09905	0.254	0.259	0.306	0.276	0.244	0.287
t4568	0.35947	0.46219	0.16152	0.27771	0.29616	0.18334	0.24142	0.15564	0.3246	0.37931	0.18823	0.4	0.381	0.408	0.411	0.342	0.347
t4569	0.48814	0.56375	0.21699	0.3808	0.40856	0.3504	0.37936	0.22542	0.39447	0.46385	0.31015	0.459	0.475	0.48	0.523	0.399	0.37
t4570	0.58093	0.62576	0.33385	0.4677	0.49433	0.51864	0.51082	0.23449	0.44601	0.53189	0.42523	0.532	0.527	0.52	0.599	0.384	0.357
t4571	0.58124	0.64653	0.47086	0.50985	0.52132	0.65616	0.61235	0.32805	0.46308	0.57134	0.52498	0.63	0.574	0.502	0.639	0.337	0.344
t4572	0.65758	0.65946	0.59847	0.53304	0.568	0.7692	0.69506	0.31884	0.46409	0.57721	0.61191	0.675	0.585	0.472	0.643	0.314	0.342
t4573	0.60774	0.63133	0.68975	0.52482	0.5762	0.82896	0.73154	0.36561	0.44201	0.57167	0.66487	0.684	0.556	0.438	0.607	0.298	0.32
t4574	0.52555	0.54366	0.70494	0.50974	0.52146	0.85089	0.72325	0.43029	0.40936	0.52203	0.68628	0.637	0.503	0.366	0.539	0.265	0.295
t4575	0.43594	0.46146	0.6558	0.45058	0.47202	0.81081	0.67137	0.37701	0.37159	0.45172	0.67978	0.559	0.41	0.291	0.442	0.219	0.238
t4576	0.40218	0.37915	0.57002	0.39391	0.45022	0.72993	0.56812	0.44051	0.33955	0.37265	0.62293	0.431	0.273	0.203	0.32	0.164	0.162
t4577	0.29253	0.27815	0.44178	0.33405	0.34269	0.60858	0.44615	0.39223	0.2777	0.27382	0.53149	0.272	0.131	0.102	0.188	0.1	0.079
t4578	0.1986	0.17683	0.28444	0.24341	0.23554	0.46224	0.31409	0.30983	0.21606	0.19232	0.41117	0.119	0.043	0.027	0.068	0.038	0.025
t4579	0.09294	0.08992	0.13301	0.14652	0.14767	0.29256	0.18412	0.1907	0.15555	0.11761	0.29107	0.02	0.004	0	0.006	0.003	0.001
t4580	0.02345	0.02048	0.05712	0.05873	0.06028	0.13268	0.07569	0.091	0.11036	0.06031	0.17476	0	0	0	0	0	0
t4581	0.00002	0.00026	0.01039	0.00505	0.01586	0.02013	0.01008	0.01819	0.0668	0.02025	0.0743	0	0	0	0	0	0
t4582	0	0	0	0	0.00005	0.00002	0.00001	0	0.03564	0.0047	0.01255	0	0	0	0	0	0
t4583	0	0	0	0	0	0	0	0	0.02852	0.00162	0.00034	0	0	0	0	0	0
t4584	0	0	0	0	0	0	0	0	0.04314	0.00118	0	0	0	0	0	0	0
t4585	0	0	0	0	0	0	0	0	0.04628	0.00213	0	0	0	0	0	0	0
t4586	0	0	0	0	0	0	0	0	0.04667	0.00552	0	0	0	0	0	0	0
t4587	0	0.00047	0	0	0	0	0	0	0.0478	0.01014	0	0	0	0	0	0	0
t4588	0	0.02673	0	0.00005	0.00029	0	0	0	0.05976	0.02149	0	0	0.004	0.007	0	0.02	0.001
t4589	0.00894	0.10824	0.00074	0.00944	0.02124	0	0.00005	0.00388	0.10241	0.0564	0.00155	0.022	0.051	0.05	0.028	0.078	0.043
t4590	0.07191	0.21953	0.03475	0.06974	0.08351	0.00064	0.02019	0.06079	0.16172	0.10908	0.02851	0.134	0.148	0.118	0.126	0.174	0.128
t4591	0.15859	0.3425	0.11645	0.16919	0.18271	0.04567	0.10117	0.16923	0.23836	0.18229	0.10409	0.303	0.318	0.209	0.257	0.307	0.237
