	at	balt	be	de	dk	es	fr	nl	no	se	uk	CH	CZ	HU	IT	PL	SI
t2065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2068	0	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0	0
t2069	0	0.00002	0	0	0	0	0	0	0.00108	0	0	0	0	0.004	0	0.007	0
t2070	0.00024	0.00925	0	0.00014	0.00041	0	0	0	0.00734	0.00418	0	0.019	0.079	0.093	0.049	0.114	0.067
t2071	0.01917	0.04575	0.00302	0.02976	0.01961	0.0001	0.00697	0.00767	0.03952	0.04962	0.00023	0.156	0.242	0.251	0.205	0.272	0.229
t2072	0.05006	0.08438	0.02515	0.14069	0.11084	0.03401	0.09522	0.05347	0.10313	0.12939	0.02434	0.328	0.429	0.421	0.383	0.424	0.395
t2073	0.12129	0.1348	0.05666	0.27384	0.21433	0.16453	0.24661	0.11323	0.18122	0.22568	0.09589	0.484	0.564	0.558	0.526	0.54	0.533
t2074	0.21099	0.20362	0.08821	0.40052	0.30452	0.3027	0.40404	0.16258	0.2617	0.31856	0.18742	0.585	0.647	0.652	0.624	0.61	0.63
t2075	0.26223	0.24371	0.18591	0.50088	0.41352	0.44006	0.53212	0.23067	0.31257	0.38856	0.27289	0.642	0.684	0.694	0.677	0.629	0.681
t2076	0.27479	0.27679	0.34116	0.5637	0.4578	0.54234	0.62372	0.23152	0.33924	0.42347	0.36788	0.645	0.676	0.687	0.684	0.601	0.687
t2077	0.26593	0.26719	0.46108	0.57442	0.45705	0.57856	0.64848	0.26759	0.33873	0.41883	0.44928	0.597	0.621	0.635	0.647	0.528	0.65
t2078	0.28555	0.23995	0.50959	0.53561	0.41319	0.57521	0.61873	0.23961	0.31243	0.37555	0.47111	0.516	0.517	0.538	0.562	0.411	0.567
t2079	0.25653	0.18224	0.45727	0.45316	0.3136	0.52883	0.55618	0.24584	0.26524	0.30488	0.46332	0.406	0.364	0.397	0.436	0.27	0.439
t2080	0.18715	0.12138	0.35262	0.34258	0.20719	0.43508	0.44422	0.18321	0.2001	0.22774	0.40306	0.267	0.187	0.22	0.272	0.13	0.269
t2081	0.12753	0.06121	0.23302	0.21684	0.11315	0.30919	0.31366	0.1424	0.13205	0.13835	0.31236	0.11	0.042	0.046	0.097	0.025	0.082
t2082	0.05268	0.0133	0.12208	0.09514	0.04922	0.19184	0.18533	0.08125	0.06653	0.0536	0.20151	0.01	0	0	0.002	0	0
t2083	0.00335	0	0.0352	0.01353	0.00936	0.08401	0.0595	0.01893	0.01323	0.00362	0.09637	0	0	0	0	0	0
t2084	0	0	0.00018	0	0	0.00933	0.00217	0.00008	0.00079	0	0.01181	0	0	0	0	0	0
t2085	0	0	0	0	0	0	0	0	0.00049	0	0	0	0	0	0	0	0
t2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2092	0	0	0	0	0	0	0	0	0.00133	0	0	0	0	0	0	0	0
t2093	0	0.00002	0	0	0	0	0	0	0.00152	0	0	0	0	0.002	0	0.002	0
t2094	0.00083	0.01219	0	0.0002	0.00033	0	0	0	0.00831	0.00442	0	0.02	0.048	0.069	0.047	0.05	0.059
t2095	0.06999	0.05498	0.00533	0.02992	0.02019	0.00006	0.00783	0.00559	0.04599	0.05184	0.00042	0.175	0.15	0.21	0.198	0.154	0.198
t2096	0.23056	0.11187	0.05576	0.12687	0.1018	0.02588	0.09709	0.05302	0.11735	0.12152	0.04762	0.357	0.225	0.375	0.361	0.266	0.362
t2097	0.41341	0.17339	0.16488	0.24919	0.20117	0.13006	0.23429	0.10537	0.19814	0.20009	0.16958	0.511	0.269	0.517	0.495	0.358	0.499
t2098	0.56282	0.22505	0.28193	0.35937	0.31566	0.26802	0.37526	0.15375	0.27578	0.27603	0.3043	0.619	0.273	0.609	0.587	0.44	0.586
t2099	0.66767	0.26796	0.35534	0.44988	0.39447	0.37639	0.49206	0.21563	0.33694	0.33166	0.41778	0.675	0.279	0.645	0.636	0.501	0.63
t2100	0.72092	0.28538	0.49434	0.49902	0.46082	0.4668	0.57767	0.21833	0.36523	0.36197	0.49177	0.69	0.274	0.63	0.644	0.521	0.63
t2101	0.74573	0.27528	0.54106	0.50062	0.46208	0.4937	0.60885	0.25306	0.35844	0.36863	0.5065	0.661	0.243	0.576	0.61	0.48	0.595
t2102	0.69894	0.27739	0.56353	0.46417	0.44926	0.48161	0.5992	0.26763	0.32704	0.34919	0.50558	0.577	0.203	0.48	0.528	0.383	0.514
t2103	0.59454	0.2002	0.52056	0.37849	0.38711	0.4441	0.55091	0.24291	0.27375	0.29273	0.4449	0.46	0.155	0.329	0.403	0.257	0.387
t2104	0.44822	0.13397	0.4544	0.28596	0.29732	0.3824	0.4515	0.22172	0.21281	0.21743	0.36646	0.306	0.097	0.152	0.247	0.132	0.212
t2105	0.27967	0.06819	0.32666	0.18129	0.20288	0.29071	0.33556	0.15194	0.14711	0.13802	0.27188	0.134	0.031	0.023	0.089	0.031	0.061
t2106	0.10826	0.01415	0.17314	0.08335	0.09456	0.19851	0.19659	0.09329	0.07472	0.05732	0.17423	0.011	0	0	0.003	0	0
t2107	0.0062	0	0.05293	0.01339	0.01584	0.09226	0.06182	0.02809	0.01584	0.00448	0.0773	0	0	0	0	0	0
t2108	0	0	0.00025	0	0	0.01247	0.00235	0.0001	0.00073	0	0.00946	0	0	0	0	0	0
t2109	0	0	0	0	0	0	0	0	0.00078	0	0	0	0	0	0	0	0
t2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2116	0	0	0	0	0	0	0	0	0.00067	0	0	0	0	0	0	0	0
t2117	0	0.00005	0	0	0	0	0	0	0.00173	0.00002	0	0	0.001	0.005	0	0.004	0
t2118	0.00088	0.02233	0	0.00025	0.00013	0	0	0	0.0096	0.00619	0	0.027	0.076	0.095	0.048	0.072	0.053
t2119	0.0458	0.10062	0.01074	0.03108	0.02979	0.00017	0.00924	0.01157	0.04782	0.05784	0.00041	0.189	0.22	0.253	0.2	0.183	0.199
t2120	0.17792	0.20118	0.10388	0.12684	0.13568	0.03993	0.10258	0.09772	0.11802	0.14367	0.02943	0.37	0.348	0.418	0.376	0.304	0.369
t2121	0.33247	0.30076	0.24923	0.24584	0.24588	0.17619	0.25337	0.20419	0.20415	0.23604	0.11188	0.524	0.444	0.545	0.52	0.403	0.509
t2122	0.47785	0.40547	0.39921	0.36118	0.35661	0.3436	0.41955	0.32843	0.2815	0.3313	0.21859	0.633	0.517	0.624	0.62	0.455	0.604
t2123	0.5944	0.47793	0.5343	0.46425	0.42583	0.49126	0.55461	0.41888	0.33851	0.39674	0.32383	0.697	0.569	0.662	0.675	0.474	0.653
t2124	0.62569	0.50883	0.57649	0.51828	0.45921	0.60965	0.64865	0.47023	0.3665	0.44014	0.37685	0.716	0.563	0.655	0.683	0.436	0.656
t2125	0.63304	0.49174	0.54997	0.5296	0.49372	0.65545	0.68904	0.48376	0.35724	0.43377	0.38487	0.687	0.52	0.596	0.647	0.361	0.616
t2126	0.58443	0.4361	0.45747	0.49017	0.43594	0.62744	0.67868	0.43258	0.32934	0.39174	0.41403	0.606	0.43	0.488	0.562	0.278	0.54
t2127	0.49028	0.34826	0.37805	0.42303	0.36258	0.5838	0.61599	0.34414	0.28502	0.32507	0.38121	0.484	0.288	0.332	0.434	0.19	0.42
t2128	0.35356	0.22624	0.29773	0.32721	0.29745	0.49449	0.51105	0.27611	0.22699	0.24504	0.30334	0.32	0.154	0.152	0.271	0.095	0.264
t2129	0.20792	0.10354	0.20237	0.21093	0.18264	0.37651	0.37043	0.20522	0.15504	0.1585	0.23364	0.138	0.044	0.027	0.1	0.016	0.086
t2130	0.07982	0.01894	0.13694	0.10144	0.08609	0.26241	0.2111	0.11426	0.07877	0.06862	0.14522	0.012	0	0	0.003	0	0
t2131	0.00574	0.00002	0.04244	0.0165	0.01893	0.12075	0.06543	0.02881	0.01791	0.00612	0.06661	0	0	0	0	0	0
t2132	0	0	0.00024	0	0	0.01483	0.00246	0.0001	0.00143	0	0.00894	0	0	0	0	0	0
t2133	0	0	0	0	0	0	0	0	0.00247	0	0	0	0	0	0	0	0
t2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2140	0	0	0	0	0	0	0	0	0.00025	0	0	0	0	0	0	0	0
t2141	0	0.00011	0	0	0	0	0	0	0.00255	0.00005	0	0	0	0.004	0	0.001	0
t2142	0.00118	0.01954	0	0.00035	0.00018	0	0	0	0.01129	0.00701	0	0.016	0.035	0.085	0.045	0.035	0.071
t2143	0.05425	0.08271	0.01511	0.03566	0.03095	0.00025	0.00984	0.01465	0.04897	0.06668	0.00045	0.114	0.123	0.238	0.182	0.106	0.227
t2144	0.18471	0.15738	0.13007	0.15166	0.12462	0.04596	0.09222	0.10668	0.11762	0.16544	0.01832	0.265	0.266	0.398	0.338	0.191	0.386
t2145	0.34031	0.25473	0.28495	0.27974	0.24895	0.20247	0.21558	0.23381	0.1904	0.26646	0.06145	0.426	0.454	0.516	0.465	0.267	0.513
t2146	0.48087	0.32071	0.4331	0.41027	0.36968	0.38139	0.34547	0.36723	0.26083	0.34766	0.11043	0.55	0.588	0.604	0.541	0.33	0.603
t2147	0.57895	0.3968	0.5502	0.50197	0.40768	0.54665	0.46135	0.47404	0.31008	0.39783	0.1518	0.638	0.639	0.646	0.575	0.402	0.652
t2148	0.63469	0.44243	0.63696	0.56262	0.4714	0.66783	0.53331	0.55766	0.33636	0.41711	0.16077	0.65	0.621	0.64	0.571	0.41	0.651
t2149	0.59283	0.43204	0.67038	0.55545	0.50407	0.72907	0.54909	0.59583	0.34407	0.41399	0.17022	0.543	0.553	0.589	0.531	0.37	0.598
t2150	0.52786	0.38031	0.65295	0.51386	0.47336	0.73969	0.53713	0.56538	0.32949	0.38018	0.15387	0.4	0.441	0.494	0.46	0.291	0.498
t2151	0.42839	0.28796	0.59191	0.43274	0.39091	0.68209	0.47673	0.48432	0.2812	0.32261	0.14264	0.272	0.285	0.353	0.352	0.191	0.365
t2152	0.30579	0.19142	0.48356	0.31228	0.28791	0.58519	0.38119	0.3962	0.21723	0.24588	0.13376	0.161	0.131	0.185	0.215	0.087	0.224
t2153	0.16174	0.09235	0.34734	0.19687	0.20035	0.44997	0.26903	0.28787	0.14274	0.16057	0.12113	0.074	0.032	0.034	0.076	0.015	0.07
t2154	0.06791	0.01671	0.19542	0.08832	0.09426	0.30021	0.14649	0.15844	0.0735	0.07253	0.08052	0.007	0	0	0.003	0	0
t2155	0.00486	0.00002	0.05724	0.01597	0.01678	0.13719	0.04535	0.04661	0.01825	0.00746	0.04362	0	0	0	0	0	0
t2156	0	0	0.00045	0.00002	0	0.01667	0.00224	0.00025	0.00157	0	0.00774	0	0	0	0	0	0
t2157	0	0	0	0	0	0	0	0	0.00233	0	0	0	0	0	0	0	0
t2158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2164	0	0	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	0	0
t2165	0	0.00029	0	0	0	0	0	0	0.00359	0.00016	0	0	0	0.003	0	0.001	0
t2166	0.00112	0.03274	0	0.00044	0.0001	0	0	0	0.01319	0.00999	0	0.02	0.033	0.081	0.036	0.025	0.047
t2167	0.03638	0.11101	0.00318	0.04187	0.01217	0.00092	0.00841	0.01769	0.05613	0.0693	0.00076	0.138	0.128	0.231	0.163	0.082	0.187
t2168	0.14343	0.18903	0.02766	0.16688	0.03811	0.04841	0.08533	0.11734	0.13055	0.14436	0.03419	0.27	0.226	0.38	0.305	0.173	0.352
t2169	0.24825	0.25347	0.07162	0.30633	0.08255	0.19682	0.20235	0.23118	0.21269	0.2323	0.11508	0.364	0.271	0.491	0.427	0.273	0.495
t2170	0.34716	0.26592	0.121	0.42874	0.17199	0.37811	0.32335	0.34669	0.28526	0.3122	0.22149	0.395	0.277	0.563	0.511	0.365	0.598
t2171	0.37478	0.24715	0.16531	0.51203	0.22304	0.53769	0.42348	0.42369	0.34069	0.37029	0.33326	0.348	0.277	0.593	0.546	0.425	0.65
t2172	0.44511	0.22784	0.18139	0.55897	0.26589	0.65162	0.46597	0.48046	0.37156	0.38928	0.4129	0.266	0.297	0.58	0.535	0.437	0.651
t2173	0.42253	0.1939	0.22551	0.55727	0.38771	0.7412	0.47024	0.51	0.36628	0.37851	0.44072	0.224	0.285	0.525	0.495	0.403	0.592
t2174	0.42008	0.16058	0.25363	0.53136	0.41749	0.75898	0.43713	0.51878	0.34723	0.34658	0.46111	0.193	0.239	0.428	0.415	0.338	0.484
t2175	0.37331	0.11623	0.24406	0.4606	0.35932	0.70949	0.38127	0.46438	0.29519	0.28119	0.43372	0.145	0.158	0.29	0.313	0.237	0.344
t2176	0.30086	0.08736	0.22012	0.35629	0.30559	0.60359	0.30544	0.40537	0.23492	0.20607	0.38614	0.096	0.079	0.142	0.192	0.117	0.186
t2177	0.19242	0.05209	0.18541	0.2333	0.21229	0.47198	0.22814	0.29776	0.16002	0.13163	0.30574	0.045	0.023	0.029	0.073	0.026	0.051
t2178	0.0806	0.01586	0.12368	0.11142	0.10566	0.31331	0.13409	0.16582	0.0855	0.05763	0.19671	0.004	0	0	0.003	0	0
t2179	0.00711	0.00014	0.0401	0.01841	0.02121	0.1415	0.04447	0.04803	0.02259	0.0068	0.09844	0	0	0	0	0	0
t2180	0	0	0.00043	0.00002	0	0.01849	0.00246	0.00035	0.0018	0	0.01531	0	0	0	0	0	0
t2181	0	0	0	0	0	0	0	0	0.00096	0	0.00004	0	0	0	0	0	0
t2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2187	0	0	0	0	0	0	0	0	0.00002	0	0	0	0	0	0	0	0
t2188	0	0	0	0	0	0	0	0	0.00087	0	0	0	0	0	0	0	0
t2189	0	0.00044	0	0	0	0	0	0	0.00627	0.00029	0	0	0.001	0.001	0	0.008	0
t2190	0.00131	0.03937	0	0.00044	0.00008	0	0	0	0.01903	0.00942	0	0.012	0.061	0.05	0.042	0.093	0.013
t2191	0.02514	0.13058	0.01297	0.03147	0.00677	0.00106	0.00916	0.01702	0.06579	0.05925	0.0017	0.081	0.197	0.145	0.184	0.217	0.066
t2192	0.09092	0.23474	0.09579	0.12305	0.02474	0.05699	0.07273	0.10028	0.14152	0.12247	0.05383	0.176	0.314	0.245	0.353	0.307	0.136
t2193	0.14531	0.31198	0.19671	0.22963	0.05095	0.22654	0.17197	0.21785	0.22617	0.19431	0.15844	0.288	0.392	0.345	0.496	0.37	0.211
t2194	0.18094	0.36869	0.32223	0.33093	0.12735	0.416	0.27994	0.32846	0.29519	0.26559	0.27283	0.366	0.448	0.432	0.597	0.406	0.273
t2195	0.20805	0.41636	0.38658	0.40918	0.17967	0.58303	0.3643	0.43337	0.35043	0.3311	0.37236	0.447	0.484	0.482	0.653	0.418	0.321
t2196	0.22333	0.43063	0.42594	0.46869	0.31865	0.70885	0.42524	0.52776	0.37457	0.34499	0.46049	0.541	0.503	0.446	0.659	0.399	0.323
t2197	0.20354	0.43979	0.44952	0.48655	0.36882	0.78071	0.43025	0.58115	0.38007	0.35165	0.49237	0.531	0.472	0.37	0.621	0.346	0.308
t2198	0.17036	0.41553	0.46396	0.45935	0.41182	0.78121	0.43197	0.5547	0.35109	0.32909	0.50585	0.448	0.373	0.279	0.546	0.271	0.235
t2199	0.1421	0.33616	0.45465	0.39306	0.35867	0.73227	0.40966	0.48577	0.29715	0.27951	0.46207	0.351	0.255	0.194	0.429	0.187	0.148
t2200	0.10559	0.24192	0.38406	0.31258	0.29672	0.62974	0.34515	0.39009	0.2323	0.21692	0.41612	0.233	0.127	0.108	0.276	0.093	0.069
t2201	0.08297	0.12086	0.27895	0.20662	0.22827	0.47953	0.2645	0.27458	0.15172	0.14257	0.30549	0.09	0.034	0.018	0.108	0.021	0.022
t2202	0.03657	0.02935	0.14445	0.10479	0.11969	0.31503	0.1616	0.15731	0.07599	0.06919	0.19976	0.007	0	0	0.005	0	0
t2203	0.00469	0.00018	0.04177	0.01939	0.02648	0.1453	0.05925	0.04974	0.02014	0.00932	0.09354	0	0	0	0	0	0
t2204	0	0	0.0005	0.00003	0.00002	0.01886	0.00274	0.00054	0.00204	0	0.01588	0	0	0	0	0	0
t2205	0	0	0	0	0	0	0	0	0.00064	0	0.00008	0	0	0	0	0	0
t2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2211	0	0	0	0	0	0	0	0	0.00038	0	0	0	0	0	0	0	0
t2212	0	0	0	0	0	0	0	0	0.00097	0	0	0	0	0	0	0	0
t2213	0	0.00045	0	0	0	0	0	0	0.00841	0.00032	0	0	0.001	0.002	0	0.007	0
t2214	0.00151	0.0364	0	0.00073	0.00046	0	0	0	0.01938	0.01081	0	0.021	0.055	0.043	0.034	0.078	0.02
t2215	0.03524	0.13684	0.01713	0.04547	0.03652	0.00104	0.00999	0.02299	0.05943	0.07048	0.00249	0.14	0.177	0.121	0.132	0.196	0.066
t2216	0.09226	0.2968	0.11077	0.16415	0.1367	0.05012	0.08216	0.13242	0.11131	0.16542	0.05333	0.325	0.299	0.207	0.247	0.293	0.13
t2217	0.1813	0.39971	0.24476	0.29865	0.254	0.19237	0.20238	0.26921	0.16736	0.26211	0.13055	0.493	0.377	0.272	0.329	0.372	0.222
t2218	0.20846	0.49803	0.33702	0.42343	0.29977	0.3628	0.32161	0.3986	0.21482	0.3354	0.19985	0.606	0.39	0.305	0.362	0.449	0.269
t2219	0.22007	0.5512	0.43411	0.5172	0.35545	0.52802	0.42597	0.50567	0.25162	0.38587	0.25255	0.65	0.381	0.34	0.361	0.486	0.26
t2220	0.23688	0.55081	0.49481	0.57638	0.39386	0.64315	0.4942	0.5701	0.27176	0.41433	0.26269	0.627	0.382	0.353	0.31	0.482	0.243
t2221	0.26074	0.518	0.48796	0.59913	0.43601	0.70517	0.52295	0.56816	0.27389	0.40784	0.2484	0.529	0.365	0.343	0.238	0.443	0.194
t2222	0.235	0.45367	0.48294	0.57348	0.43769	0.71034	0.50109	0.54061	0.24777	0.36953	0.22413	0.372	0.301	0.278	0.182	0.353	0.128
t2223	0.17244	0.36499	0.4579	0.51126	0.40045	0.65977	0.44756	0.47921	0.20771	0.3079	0.1742	0.202	0.22	0.18	0.123	0.24	0.066
t2224	0.1283	0.25848	0.37998	0.41644	0.32398	0.56512	0.37985	0.37389	0.16597	0.24564	0.11357	0.089	0.125	0.08	0.069	0.122	0.029
t2225	0.09387	0.14038	0.27834	0.28591	0.24139	0.42418	0.27295	0.25738	0.1109	0.17176	0.07473	0.029	0.039	0.013	0.026	0.029	0.006
t2226	0.036	0.03595	0.15168	0.14164	0.12422	0.28338	0.16051	0.14832	0.06126	0.08817	0.04704	0.002	0	0	0.001	0	0
t2227	0.00394	0.00032	0.04565	0.02643	0.02833	0.13392	0.05331	0.04178	0.01971	0.01254	0.0188	0	0	0	0	0	0
t2228	0	0	0.00074	0.00005	0.00003	0.01913	0.00244	0.00071	0.00316	0	0.00346	0	0	0	0	0	0
t2229	0	0	0	0	0	0	0	0	0.00129	0	0.00004	0	0	0	0	0	0
t2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2235	0	0	0	0	0	0	0	0	0.00142	0	0	0	0	0	0	0	0
t2236	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0
t2237	0	0.001	0	0	0	0	0	0	0.00959	0.00056	0	0	0	0.001	0	0.006	0
t2238	0.0026	0.03763	0	0.00103	0.00086	0	0	0	0.02024	0.01617	0	0.021	0.006	0.048	0.029	0.059	0.029
t2239	0.04944	0.11265	0.01308	0.04835	0.05048	0.00103	0.00932	0.01925	0.06151	0.09547	0.00246	0.101	0.032	0.163	0.119	0.137	0.095
t2240	0.16597	0.18741	0.10067	0.16164	0.1484	0.04952	0.06455	0.09294	0.12545	0.20997	0.05443	0.213	0.079	0.309	0.221	0.216	0.172
t2241	0.31002	0.26012	0.23276	0.29208	0.25096	0.18397	0.14699	0.17494	0.1911	0.32286	0.15209	0.278	0.129	0.455	0.282	0.278	0.23
t2242	0.45849	0.30994	0.33801	0.41331	0.34466	0.34034	0.23728	0.24321	0.25215	0.41376	0.25714	0.253	0.184	0.531	0.346	0.313	0.322
t2243	0.5439	0.37587	0.44339	0.4918	0.39516	0.47333	0.30551	0.37196	0.29126	0.47481	0.34771	0.263	0.241	0.561	0.396	0.319	0.384
t2244	0.60093	0.42133	0.50105	0.55345	0.42144	0.55328	0.37454	0.44737	0.31879	0.49456	0.41568	0.37	0.284	0.573	0.403	0.292	0.425
t2245	0.60907	0.45111	0.48304	0.56048	0.43494	0.58828	0.39522	0.46819	0.31548	0.48191	0.4729	0.388	0.291	0.54	0.375	0.242	0.375
t2246	0.56815	0.4291	0.38104	0.53951	0.44504	0.57752	0.38858	0.43335	0.29185	0.42806	0.50152	0.333	0.241	0.444	0.318	0.184	0.27
t2247	0.46867	0.33835	0.26179	0.45443	0.4305	0.54783	0.37357	0.36204	0.24935	0.35828	0.49256	0.248	0.156	0.282	0.238	0.123	0.264
t2248	0.37371	0.24036	0.25294	0.36659	0.34883	0.48987	0.34032	0.27533	0.19188	0.27123	0.42196	0.169	0.086	0.125	0.139	0.064	0.157
t2249	0.2423	0.13415	0.19957	0.25303	0.24619	0.37693	0.25473	0.23613	0.13087	0.17777	0.32222	0.075	0.024	0.028	0.042	0.016	0.025
t2250	0.10249	0.0362	0.12465	0.13027	0.1354	0.25502	0.16209	0.14621	0.06951	0.08155	0.2123	0.006	0	0	0	0	0
t2251	0.01012	0.0004	0.04739	0.02649	0.03316	0.12151	0.06095	0.04829	0.02147	0.0126	0.1031	0	0	0	0	0	0
t2252	0	0	0.00071	0.00008	0.00005	0.01948	0.00439	0.00062	0.00312	0	0.02129	0	0	0	0	0	0
t2253	0	0	0	0	0	0	0	0	0.00129	0	0.00008	0	0	0	0	0	0
t2254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2259	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0
t2260	0	0	0	0	0	0	0	0	0.00144	0	0	0	0	0	0	0	0
t2261	0	0.0014	0	0	0	0	0	0	0.01038	0.00114	0	0	0	0.004	0	0.006	0
t2262	0.0051	0.05209	0	0.00094	0.0014	0	0	0	0.02103	0.02203	0	0.007	0.026	0.059	0.029	0.059	0.018
t2263	0.09706	0.16291	0.01976	0.04172	0.05761	0.00103	0.01494	0.01569	0.06109	0.09939	0.00356	0.06	0.061	0.157	0.131	0.152	0.092
t2264	0.2498	0.29298	0.11377	0.15726	0.14905	0.04769	0.10748	0.07988	0.10838	0.20329	0.06068	0.14	0.092	0.261	0.268	0.264	0.217
t2265	0.40931	0.41072	0.24049	0.26664	0.24422	0.18088	0.25678	0.16241	0.16161	0.30873	0.16683	0.216	0.194	0.353	0.393	0.332	0.36
t2266	0.54704	0.50224	0.38277	0.34062	0.31907	0.33224	0.40547	0.24618	0.21824	0.39767	0.28192	0.28	0.325	0.438	0.484	0.361	0.475
t2267	0.65189	0.53987	0.48065	0.3858	0.34755	0.45491	0.52587	0.32054	0.25492	0.45817	0.38215	0.405	0.382	0.487	0.542	0.351	0.531
t2268	0.70533	0.56859	0.54527	0.42267	0.36639	0.56614	0.61925	0.35919	0.28313	0.48036	0.45836	0.477	0.354	0.457	0.576	0.329	0.522
t2269	0.70309	0.53582	0.57766	0.43025	0.35776	0.64053	0.64667	0.36655	0.27008	0.46674	0.50745	0.455	0.34	0.415	0.568	0.273	0.466
t2270	0.65688	0.46808	0.54316	0.43225	0.33788	0.65788	0.64267	0.39418	0.23514	0.42155	0.52099	0.407	0.338	0.361	0.504	0.19	0.382
t2271	0.56746	0.37703	0.44041	0.39945	0.30652	0.64863	0.58534	0.32982	0.20645	0.34937	0.4817	0.32	0.282	0.268	0.396	0.112	0.284
t2272	0.43688	0.25648	0.3331	0.32529	0.27039	0.56291	0.47992	0.28632	0.16113	0.26173	0.42959	0.203	0.17	0.141	0.249	0.055	0.166
t2273	0.2758	0.14153	0.2333	0.23353	0.17981	0.44211	0.3456	0.20059	0.11532	0.16349	0.32324	0.089	0.049	0.035	0.092	0.014	0.052
t2274	0.11736	0.03987	0.11963	0.12004	0.09879	0.2978	0.19975	0.12224	0.06593	0.08034	0.21811	0.011	0	0	0.005	0	0
t2275	0.01225	0.00045	0.04207	0.02506	0.02508	0.15237	0.07395	0.04649	0.02304	0.0131	0.11409	0	0	0	0	0	0
t2276	0	0	0.00067	0.0001	0.00007	0.02348	0.00463	0.00135	0.00364	0.00002	0.024	0	0	0	0	0	0
t2277	0	0	0	0	0	0.00002	0	0	0.00143	0	0.00014	0	0	0	0	0	0
t2278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
t2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
